549.99841	7510
550.12219	7534
550.24597	7552
550.36975	7579
550.49353	7559
550.61731	7643
550.74109	7539
550.86487	7547
550.98865	7524
551.11237	7580
551.23615	7557
551.35992	7540
551.4837	7621
551.60748	7635
551.73126	7648
551.85504	7710
551.97882	7806
552.1026	8003
552.22638	8224
552.35016	8543
552.47394	9062
552.59772	9561
552.72144	10032
552.84521	10366
552.96899	10503
553.09277	10611
553.21655	10527
553.34033	10475
553.46411	10699
553.58789	10854
553.71167	10798
553.83545	10863
553.95923	10861
554.08301	10875
554.20679	10928
554.33057	10895
554.45435	10947
554.57812	10956
554.70184	10956
554.82562	11034
554.9494	11129
555.07318	11299
555.19696	11347
555.32074	11489
555.44452	11517
555.5683	11452
555.69208	11816
555.81586	11948
555.93964	12118
556.06342	12164
556.18719	12049
556.31097	12377
556.43475	12440
556.55853	12507
556.68225	12376
556.80603	12436
556.92981	12426
557.05359	12385
557.17737	12236
557.30115	12114
557.42493	11819
557.54871	12044
557.67249	12100
557.79626	12131
557.92004	12391
558.04382	12135
558.1676	12109
558.29138	12345
558.41516	12462
558.53888	12599
558.66266	13003
558.78644	13063
558.91022	13610
559.034	14057
559.15778	14536
559.28156	14949
559.40533	15914
559.52911	15941
559.65289	15656
559.77667	16138
559.90045	16381
560.02417	16449
560.14795	15965
560.27173	15450
560.39551	15258
560.51929	15095
560.64307	14897
560.76685	14820
560.89062	14998
561.0144	14824
561.13818	14685
561.2619	14681
561.38568	14626
561.50946	14752
561.63324	14599
561.75702	14780
561.8808	14694
562.00458	14691
562.12836	14944
562.25208	14645
562.37585	14993
562.49963	15017
562.62341	14794
562.74719	14874
562.87097	15045
562.99475	15056
563.11847	14938
563.24225	15175
563.36603	15078
563.48981	15558
563.61359	15396
563.73737	15277
563.86115	15665
563.98486	15743
564.10864	15757
564.23242	15805
564.3562	16323
564.47998	16377
564.6037	16323
564.72748	16497
564.85126	17138
564.97504	17598
565.09882	17493
565.2226	17802
565.34631	18425
565.47009	18810
565.59387	18853
565.71765	19570
565.84137	20323
565.96515	20975
566.08893	21797
566.21271	22815
566.33649	24049
566.46021	26407
566.58398	29453
566.70776	33135
566.83154	38739
566.95526	44941
567.07904	52467
567.20282	61808
567.3266	70916
567.45032	87296
567.5741	100663
567.69788	108352
567.82159	111316
567.94537	107134
568.06915	96379
568.19293	85216
568.31665	71596
568.44043	59613
568.56421	51537
568.68793	46643
568.81171	40640
568.93549	35669
569.0592	32476
569.18298	30616
569.30676	28460
569.43048	27372
569.55426	25981
569.67804	25196
569.80176	24389
569.92554	23265
570.04926	23206
570.17303	22770
570.29681	22589
570.42053	22475
570.54431	22205
570.66809	21721
570.79181	21969
570.91559	22574
571.03931	22093
571.16309	22291
571.2868	22190
571.41058	22374
571.53436	22218
571.65808	22415
571.78186	22259
571.90558	21959
572.02936	22692
572.15308	22059
572.27686	22361
572.40057	22410
572.52435	22196
572.64807	22259
572.77185	22380
572.89557	22222
573.01935	22042
573.14307	21782
573.26685	22428
573.39056	22936
573.51434	23288
573.63806	24719
573.76184	25886
573.88556	26468
574.00934	25697
574.13306	24667
574.25677	23429
574.38055	22826
574.50427	22655
574.62805	22364
574.75177	21652
574.87549	21700
574.99927	21949
575.12299	21994
575.24677	21481
575.37048	21173
575.4942	21430
575.61798	21464
575.7417	21784
575.86542	21779
575.9892	21507
576.11292	21558
576.23663	21721
576.36041	21560
576.48413	21783
576.60785	22204
576.73157	22870
576.85535	22501
576.97906	22767
577.10278	22470
577.22656	22917
577.35028	22660
577.474	22846
577.59772	22915
577.72144	23230
577.84521	23710
577.96893	23690
578.09265	23858
578.21637	23800
578.34009	24014
578.46387	24140
578.58759	24256
578.7113	24576
578.83502	24057
578.95874	24547
579.08246	24165
579.20618	24122
579.32996	24162
579.45367	24232
579.57739	24560
579.70111	25078
579.82483	25465
579.94855	25275
580.07227	25721
580.19598	25625
580.3197	26289
580.44342	26065
580.56714	27045
580.69086	26980
580.81458	27333
580.93829	27925
581.06201	28885
581.18573	28598
581.30945	28814
581.43317	28776
581.55688	28583
581.6806	28427
581.80432	28935
581.92804	29069
582.05176	28193
582.17548	27950
582.29919	28345
582.42285	28895
582.54657	28273
582.67029	28750
582.79401	28644
582.91772	28554
583.04144	28538
583.16516	28925
583.28882	28270
583.41254	28115
583.53625	27861
583.65997	27665
583.78363	27867
583.90735	27673
584.03107	28340
584.15479	28536
584.27844	28625
584.40216	29199
584.52588	29329
584.6496	29576
584.77325	29707
584.89697	30263
585.02069	30097
585.14435	30130
585.26807	29761
585.39178	29915
585.51544	29133
585.63916	29541
585.76282	29671
585.88654	29392
586.01025	29001
586.13391	28267
586.25763	28364
586.38129	28493
586.505	29169
586.62866	29243
586.75238	28840
586.87604	28873
586.99976	28683
587.12341	28438
587.24713	28695
587.37079	28988
587.49451	28891
587.61816	29487
587.74188	29520
587.86554	29400
587.98926	29610
588.11292	29796
588.23657	30045
588.36029	29999
588.48395	30947
588.6076	30683
588.73132	30386
588.85498	30284
588.97864	30276
589.10236	30284
589.22601	30885
589.34967	30905
589.47333	30747
589.59705	30844
589.7207	30197
589.84436	30543
589.96802	29858
590.09174	29938
590.21539	30434
590.33905	30415
590.46271	30142
590.58636	29586
590.71002	29897
590.83374	30457
590.9574	30164
591.08105	29534
591.20471	29441
591.32837	29860
591.45203	30254
591.57568	29785
591.69934	29288
591.823	29951
591.94666	30005
592.07031	29443
592.19397	29510
592.31763	29206
592.44128	28986
592.56494	28533
592.6886	28596
592.81226	28768
592.93591	28557
593.05957	28657
593.18317	27980
593.30682	28048
593.43048	28434
593.55414	28075
593.6778	28014
593.80145	27798
593.92505	27617
594.04871	27193
594.17236	27566
594.29602	27024
594.41962	26884
594.54327	26357
594.66693	26118
594.79059	26410
594.91418	26655
595.03784	26567
595.1615	26193
595.2851	26144
595.40875	26785
595.53241	25971
595.65601	25661
595.77966	26360
595.90326	25804
596.02692	25892
596.15051	25669
596.27417	25617
596.39777	25408
596.52142	25493
596.64502	25131
596.76868	25249
596.89227	25431
597.01593	25586
597.13953	25294
597.26318	25370
597.38678	24865
597.51038	25524
597.63403	24843
597.75763	25696
597.88123	25630
598.00488	25223
598.12848	24544
598.25208	25210
598.37573	25457
598.49933	24956
598.62292	25083
598.74652	25371
598.87018	25488
598.99377	25490
599.11737	25365
599.24097	25180
599.36456	25531
599.48816	25131
599.61176	25797
599.73541	25921
599.85901	26405
599.9826	26355
600.1062	26709
600.2298	26477
600.35339	26601
600.47699	26265
600.60059	26061
600.72418	26749
600.84778	26419
600.97137	25950
601.09497	25759
601.21857	26368
601.3421	26430
601.4657	26284
601.58929	25961
601.71289	26368
601.83649	26202
601.96008	26554
602.08362	26410
602.20721	25968
602.33081	25918
602.45441	25281
602.57794	25398
602.70154	25172
602.82513	25531
602.94873	25439
603.07227	25571
603.19586	25026
603.3194	25183
603.44299	25431
603.56659	25005
603.69012	24851
603.81372	25327
603.93726	25157
604.06085	25518
604.18439	25533
604.30798	25313
604.43152	25187
604.55511	25566
604.67865	25222
604.80225	25680
604.92578	25789
605.04932	25798
605.17291	25105
605.29645	25548
605.41998	25046
605.54358	25304
605.66711	25600
605.79065	25257
605.91425	25594
606.03778	25762
606.16132	25193
606.28485	25411
606.40839	25733
606.53198	25745
606.65552	25798
606.77905	25539
606.90259	25731
607.02612	25856
607.14966	25660
607.27319	26005
607.39673	25988
607.52026	25065
607.6438	25542
607.76733	25933
607.89087	26312
608.0144	25943
608.13794	26201
608.26147	26081
608.38501	26701
608.50854	25912
608.63202	25552
608.75555	26227
608.87909	26723
609.00262	26101
609.12616	26375
609.24963	26410
609.37317	26333
609.4967	26451
609.62024	26521
609.74371	26866
609.86725	26129
609.99078	26391
610.11426	26391
610.23779	26573
610.36127	26387
610.4848	26599
610.60828	26510
610.73181	26542
610.85529	26388
610.97882	26404
611.10229	26117
611.22583	26149
611.3493	26498
611.47284	25936
611.59631	25510
611.71979	26185
611.84332	25981
611.9668	25312
612.09027	26002
612.21381	25678
612.33728	25804
612.46075	25548
612.58423	25648
612.70776	25914
612.83124	25930
612.95471	26488
613.07819	26521
613.20166	26594
613.32513	26435
613.44861	26556
613.57208	25847
613.69556	26718
613.81903	26785
613.9425	26304
614.06598	26885
614.18945	26936
614.31293	26792
614.4364	26300
614.55988	26504
614.68335	26205
614.80682	26839
614.9303	26397
615.05371	26252
615.17719	25910
615.30066	25782
615.42413	25919
615.54755	25854
615.67102	25629
615.79449	25169
615.91791	25074
616.04138	25366
616.16486	24714
616.28827	24831
616.41174	24554
616.53516	24329
616.65863	23826
616.78204	24313
616.90552	24116
617.02893	24050
617.1524	24328
617.27582	24153
617.39923	24066
617.52271	24142
617.64612	24101
617.76959	24388
617.89301	24432
618.01642	24323
618.13983	24590
618.26331	25235
618.38672	25239
618.51013	24742
618.63354	24830
618.75696	25721
618.88037	25917
619.00378	26392
619.12726	25800
619.25067	26135
619.37408	26543
619.4975	27362
619.62091	28060
619.74432	28027
619.86774	28855
619.99109	30453
620.1145	30885
620.23792	30504
620.36133	31320
620.48474	31037
620.60815	30852
620.73151	29891
620.85492	28819
620.97833	28009
621.10175	29129
621.2251	28755
621.34851	28633
621.47192	29383
621.59528	29497
621.71869	30303
621.84204	31289
621.96545	32016
622.08881	33057
622.21222	33326
622.33557	32864
622.45898	32684
622.58234	31844
622.70575	30698
622.8291	30520
622.95245	29531
623.07587	28582
623.19922	27457
623.32257	27457
623.44598	26609
623.56934	25811
623.69269	25506
623.81604	25436
623.93939	25245
624.06274	25170
624.18616	24650
624.30951	24778
624.43286	24271
624.55621	24218
624.67957	24600
624.80292	24577
624.92627	23724
625.04962	24127
625.17291	23976
625.29626	24180
625.41962	23962
625.54297	24245
625.66632	23964
625.78967	24086
625.91296	24003
626.03632	23546
626.15967	23594
626.28296	24366
626.40631	24514
626.52966	23908
626.65295	23941
626.77631	24158
626.89966	23721
627.02295	23841
627.1463	23826
627.26959	24046
627.39288	24032
627.51624	23430
627.63953	23671
627.76288	23548
627.88617	23679
628.00946	23547
628.13281	23967
628.2561	23706
628.37939	23568
628.50269	23668
628.62604	23618
628.74933	23513
628.87262	23377
628.99591	23685
629.1192	23443
629.24249	23167
629.36578	23175
629.48907	23692
629.61237	23283
629.73566	23475
629.85895	22973
629.98224	23247
630.10553	23185
630.22882	23353
630.35211	23169
630.47534	23741
630.59863	23568
630.72192	23835
630.84521	23294
630.96844	23337
631.09174	23267
631.21503	23036
631.33826	23581
631.46155	23506
631.58478	23160
631.70807	23172
631.8313	23875
631.95459	23577
632.07782	22699
632.20111	23186
632.32434	23478
632.44757	23600
632.57086	23583
632.69409	23518
632.81732	23373
632.94061	23592
633.06384	23515
633.18707	23529
633.3103	23526
633.43353	23397
633.55676	23606
633.67999	23216
633.80322	23257
633.92651	23931
634.04974	23912
634.17291	23945
634.29614	24211
634.41937	24666
634.5426	24261
634.66583	24400
634.78906	24962
634.91229	24766
635.03552	24466
635.15869	24140
635.28192	24310
635.40515	24206
635.52832	24097
635.65155	23264
635.77478	24167
635.89795	23599
636.02118	23120
636.14435	23372
636.26758	23605
636.39075	23546
636.51398	23703
636.63715	23559
636.76031	23261
636.88354	23572
637.00671	23353
637.12988	23766
637.25311	24282
637.37628	24215
637.49945	24268
637.62262	24422
637.74579	24767
637.86896	24611
637.99213	24624
638.1153	24943
638.23853	24552
638.36169	24680
638.4848	24344
638.60797	24452
638.73114	24976
638.85431	24827
638.97748	24291
639.10065	24445
639.22382	24782
639.34692	24615
639.47009	24320
639.59326	23888
639.71637	24338
639.83954	24199
639.96271	23906
640.08582	23926
640.20898	24009
640.33209	24117
640.45526	23798
640.57837	23685
640.70154	23496
640.82465	23355
640.94775	23098
641.07092	22974
641.19403	22894
641.31714	23000
641.44031	23088
641.56342	22815
641.68652	22415
641.80963	22679
641.93274	22981
642.05585	22923
642.17896	22662
642.30206	22331
642.42517	23145
642.54828	22881
642.67139	22960
642.79449	22463
642.9176	23109
643.04071	23093
643.16382	23109
643.28687	22746
643.40997	22413
643.53308	22764
643.65613	23169
643.77924	22521
643.90234	22636
644.02539	22950
644.1485	22550
644.27155	22433
644.39465	21846
644.5177	22290
644.64081	22292
644.76385	22906
644.8869	22179
645.01001	21640
645.13306	21962
645.2561	21840
645.37921	21913
645.50226	21244
645.62531	21170
645.74835	21616
645.8714	21682
645.99445	21138
646.11749	21013
646.24054	21290
646.36359	20801
646.48663	21742
646.60968	21268
646.73273	21092
646.85577	21361
646.97882	21318
647.10181	21145
647.22485	20954
647.3479	21923
647.47095	21639
647.59393	21243
647.71698	21048
647.83997	20961
647.96301	20607
648.086	21358
648.20905	21494
648.33203	21141
648.45508	20458
648.57806	20911
648.70111	21172
648.8241	21535
648.94708	21222
649.07007	21391
649.19312	21376
649.3161	21477
649.43909	21924
649.56207	20755
649.68506	21241
649.80804	21366
649.93103	21432
650.05402	21164
650.177	21185
650.29999	21113
650.42297	21272
650.54596	21048
650.66895	20875
650.79187	21021
650.91486	21438
651.03784	21158
651.16077	21057
651.28375	21413
651.40674	20615
651.52966	20771
651.65265	21334
651.77557	21218
651.89856	21371
652.02148	20811
652.14447	20833
