Date and Time:                Tue Apr 30 14:59:44.808 2024
Software Version:             4.30.30034.0
Unstabilized Temperature (C): -74.704
Model:                        DU970P_BVF
Data Type:                    Counts
Acquisition Mode:             Accumulate
Trigger Mode:                 Internal
Exposure Time (secs):         0.51067
Accumulate Cycle Time (secs): 0.51067
Frequency (Hz):               1.9582
Number of Accumulations:      50
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     1
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                21547
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                KY-3410
Wavelength (nm):              668.287
Grating Groove Density (l/mm):599.775
Grating Blaze:                650nm
Output Direct Slit Width (um): 260



552.68842	18164
552.81213	17975
552.93585	17931
553.05963	17951
553.18335	18075
553.30707	17855
553.43079	17968
553.55457	17911
553.67828	17944
553.802	18030
553.92572	18227
554.04944	18160
554.17322	18057
554.29694	18177
554.42065	18083
554.54437	18204
554.66815	18285
554.79187	18296
554.91559	18432
555.03931	18288
555.16309	18448
555.2868	18329
555.41052	18584
555.53424	18326
555.65802	18571
555.78174	18416
555.90546	18652
556.02917	18520
556.15295	18785
556.27667	18722
556.40039	18841
556.52411	18852
556.64789	19099
556.77161	18992
556.89532	19180
557.01904	19104
557.14282	19004
557.26654	18833
557.39026	18833
557.51398	18893
557.63776	18920
557.76147	18873
557.88519	19020
558.00891	18668
558.13269	18903
558.25641	18861
558.38013	18813
558.50385	18903
558.62762	18795
558.75134	18822
558.87506	18770
558.99878	18925
559.12256	18910
559.24628	18848
559.37	18877
559.49371	19172
559.61749	18959
559.74121	18972
559.86493	19114
559.98865	19241
560.11243	19132
560.23615	19027
560.35986	19100
560.48358	19009
560.6073	18749
560.73108	18978
560.8548	18780
560.97852	19054
561.10223	19010
561.22601	19034
561.34973	19057
561.47345	18896
561.59717	19019
561.72095	18861
561.84467	18831
561.96838	18651
562.0921	18736
562.21582	18681
562.3396	18734
562.46332	18782
562.58704	18644
562.71075	18676
562.83453	18856
562.95825	18707
563.08197	18732
563.20569	18826
563.32941	18826
563.45319	18832
563.5769	18672
563.70062	18744
563.82434	18875
563.94806	19008
564.07184	19033
564.19556	18997
564.31927	18994
564.44299	19013
564.56671	19247
564.69043	18953
564.81421	19021
564.93793	18960
565.06165	19109
565.18536	19199
565.30908	19289
565.4328	19383
565.55658	19285
565.6803	19453
565.80402	19330
565.92773	19398
566.05145	19391
566.17517	19145
566.29895	19236
566.42267	19126
566.54639	18895
566.6701	18666
566.79382	18728
566.91754	18673
567.04126	18831
567.16498	18495
567.28876	18759
567.41248	18786
567.53619	18657
567.65991	18442
567.78363	18661
567.90735	18573
568.03107	18752
568.15479	18722
568.2785	18589
568.40222	18658
568.52594	18659
568.64972	18628
568.77344	18533
568.89716	18745
569.02087	18823
569.14459	18653
569.26831	18611
569.39203	18722
569.51575	18834
569.63947	18650
569.76318	18742
569.8869	18749
570.01062	18715
570.13434	18594
570.25806	18397
570.38177	18745
570.50549	18604
570.62921	18403
570.75293	18535
570.87665	18481
571.00037	18507
571.12408	18485
571.2478	18591
571.37152	18632
571.49524	18581
571.61896	18377
571.74268	18647
571.86639	18678
571.99011	18647
572.11383	18477
572.23755	18670
572.36127	18725
572.48499	18767
572.6087	18676
572.73242	18618
572.85608	18653
572.9798	18493
573.10352	18763
573.22723	18702
573.35095	18777
573.47467	18758
573.59839	18764
573.72211	18782
573.84583	18930
573.96948	18889
574.0932	18838
574.21692	18783
574.34064	19143
574.46436	18722
574.58807	18827
574.71179	18818
574.83545	18700
574.95917	18956
575.08289	19076
575.2066	18685
575.33032	18982
575.45398	18957
575.5777	18952
575.70142	18958
575.82513	18915
575.94879	18714
576.07251	19006
576.19623	19168
576.31995	19050
576.4436	18826
576.56732	19053
576.69104	19171
576.81476	19252
576.93842	19121
577.06213	19233
577.18585	19198
577.30951	19369
577.43323	19083
577.55695	19375
577.6806	19175
577.80432	19252
577.92804	19213
578.0517	19233
578.17542	19385
578.29913	19342
578.42279	19282
578.54651	19285
578.67023	19268
578.79388	19119
578.9176	19050
579.04126	19186
579.16498	19391
579.28864	19103
579.41235	19426
579.53607	19446
579.65973	19306
579.78345	19321
579.9071	19310
580.03082	19478
580.15448	19456
580.2782	19484
580.40186	19536
580.52557	19373
580.64923	19364
580.77295	19262
580.89661	19423
581.02032	19410
581.14398	19281
581.2677	19232
581.39136	19392
581.51501	19317
581.63873	19583
581.76239	19668
581.88611	19476
582.00977	19732
582.13342	19672
582.25714	19771
582.3808	19912
582.50452	19884
582.62817	19554
582.75183	20050
582.87555	19949
582.99921	19848
583.12286	19889
583.24652	19868
583.37024	19849
583.4939	19764
583.61755	19811
583.74127	20075
583.86493	19930
583.98859	19836
584.11224	19801
584.23596	19887
584.35962	19944
584.48328	19928
584.60693	20058
584.73059	19882
584.85431	19905
584.97797	19900
585.10162	19733
585.22528	19971
585.34894	19905
585.4726	19642
585.59625	19839
585.71997	20115
585.84363	20092
585.96729	19980
586.09094	19800
586.2146	19606
586.33826	20081
586.46191	19968
586.58557	19752
586.70923	19909
586.83289	19903
586.95654	19915
587.0802	19809
587.20386	19682
587.32751	19730
587.45117	19750
587.57483	19758
587.69849	19646
587.82214	19645
587.9458	19628
588.06946	19727
588.19312	19361
588.31671	19622
588.44037	19559
588.56403	19571
588.68768	19529
588.81134	19346
588.935	19528
589.05865	19394
589.18225	19225
589.30591	19253
589.42957	19120
589.55322	19213
589.67688	19198
589.80048	19242
589.92413	19268
590.04779	19133
590.17139	19227
590.29504	19309
590.4187	19344
590.54236	19266
590.66595	19148
590.78961	19418
590.91327	19196
591.03687	19278
591.16052	19165
591.28412	19299
591.40778	19140
591.53143	19095
591.65503	19308
591.77869	19144
591.90228	19473
592.02594	19136
592.14954	19092
592.27319	19110
592.39679	19335
592.52045	19336
592.64404	19206
592.7677	19186
592.8913	19297
593.01495	19379
593.13855	19289
593.26221	19379
593.3858	19275
593.5094	19352
593.63306	19533
593.75665	19241
593.88031	19147
594.00391	19291
594.1275	19261
594.2511	19389
594.37476	19311
594.49835	19321
594.62195	19325
594.74561	19432
594.8692	19553
594.9928	19385
595.11639	19287
595.24005	19150
595.36365	19273
595.48724	19287
595.61084	19175
595.73444	19477
595.85803	19426
595.98163	19185
596.10529	19536
596.22888	19434
596.35248	19485
596.47607	19205
596.59967	19264
596.72327	19376
596.84686	19444
596.97046	19272
597.09406	19450
597.21765	19509
597.34125	19542
597.46484	19328
597.58844	19337
597.71204	19506
597.83563	19403
597.95923	19570
598.08282	19456
598.20636	19456
598.32996	19503
598.45355	19309
598.57715	19636
598.70074	19493
598.82434	19601
598.94788	19776
599.07147	19895
599.19507	19969
599.31866	20035
599.4422	20133
599.5658	20364
599.68939	20414
599.81293	20907
599.93652	21115
600.06012	21611
600.18365	22084
600.30725	22874
600.43085	23299
600.55438	24005
600.67798	24658
600.80151	25195
600.92511	25566
601.04865	25355
601.17224	24724
601.29578	23824
601.41937	23190
601.54291	22430
601.6665	21678
601.79004	21468
601.91364	21118
602.03717	20692
602.16071	20716
602.2843	20332
602.40784	20433
602.53137	20233
602.65497	20027
602.7785	20236
602.90204	20036
603.02563	20059
603.14917	19962
603.27271	19679
603.39624	19764
603.51984	19893
603.64337	19639
603.76691	19685
603.89044	19739
604.01398	19881
604.13751	19832
604.26111	19893
604.38464	19846
604.50818	19948
604.63171	19914
604.75525	19959
604.87878	19755
605.00232	19769
605.12585	20013
605.24939	19793
605.37292	19941
605.49646	19858
605.62	20109
605.74353	20183
605.867	19878
605.99054	20144
606.11407	20174
606.23761	20266
606.36115	20131
606.48468	20266
606.60815	20349
606.73169	20558
606.85522	20443
606.97876	20405
607.10223	20459
607.22577	20790
607.3493	20875
607.47278	21269
607.59631	21957
607.71985	22120
607.84332	22183
607.96686	22447
608.09033	22578
608.21387	22391
608.3374	22047
608.46088	21866
608.58441	21206
608.70789	21047
608.83142	21002
608.9549	20519
609.07837	20479
609.2019	20239
609.32538	20135
609.44891	19990
609.57239	20033
609.69586	19998
609.8194	19865
609.94287	19676
610.06635	19867
610.18982	19590
610.31335	19853
610.43683	19578
610.5603	19610
610.68378	19592
610.80725	19527
610.93079	19622
611.05426	19592
611.17773	19706
611.30121	19778
611.42468	19769
611.54816	19671
611.67163	19578
611.7951	19405
611.91858	19643
612.04205	19857
612.16553	19549
612.289	19547
612.41248	19586
612.53595	19560
612.65942	19706
612.7829	19606
612.90631	19627
613.02979	19411
613.15326	19617
613.27673	19410
613.40021	19699
613.52362	19728
613.64709	19628
613.77057	19702
613.89398	19997
614.01746	19823
614.14093	19829
614.26434	19968
614.38782	19648
614.51123	19708
614.6347	19682
614.75818	19902
614.88159	19747
615.00507	19781
615.12848	19659
615.25189	19782
615.37537	20030
615.49878	19679
615.62225	20040
615.74567	20209
615.86908	19896
615.99255	20354
616.11597	20468
616.23938	20440
616.36285	20629
616.48627	20464
616.60968	20853
616.73309	20900
616.85657	21213
616.97998	21533
617.10339	21548
617.22681	22058
617.35022	22209
617.47363	22360
617.59705	22382
617.72046	22654
617.84387	22891
617.96729	22917
618.0907	22761
618.21411	22673
618.33752	22217
618.46094	22154
618.58435	22043
618.70776	21983
618.83118	21816
618.95453	21570
619.07794	21408
619.20135	21099
619.32477	20822
619.44812	20972
619.57153	20880
619.69495	20836
619.8183	20529
619.94171	20842
620.06512	20504
620.18848	20613
620.31189	20585
620.43524	20501
620.55865	20296
620.68207	20566
620.80542	20475
620.92877	20341
621.05219	20371
621.17554	20238
621.29895	20016
621.4223	20190
621.54565	19967
621.66907	20062
621.79242	20111
621.91577	19946
622.03918	19967
622.16254	20024
622.28589	19721
622.40924	19887
622.53259	20040
622.65601	19945
622.77936	19753
622.90271	19816
623.02606	19874
623.14941	19771
623.27277	19946
623.39612	19397
623.51947	19773
623.64282	19597
623.76617	19786
623.88953	19433
624.01288	19516
624.13617	19829
624.25952	19906
624.38287	19714
624.50623	19649
624.62958	19620
624.75287	19533
624.87622	19486
624.99957	19719
625.12286	19408
625.24622	19624
625.36957	19783
625.49286	20010
625.61621	19544
625.7395	19477
625.86285	19511
625.98615	19674
626.1095	19747
626.23279	19711
626.35614	19740
626.47943	19583
626.60278	19485
626.72607	19466
626.84937	19493
626.97272	19443
627.09601	19427
627.2193	19431
627.34259	19409
627.46594	19460
627.58923	19518
627.71252	19656
627.83582	19614
627.95911	19348
628.0824	19455
628.20569	19764
628.32898	19415
628.45227	19591
628.57556	19524
628.69885	19400
628.82214	19511
628.94543	19622
629.06873	19264
629.19202	19561
629.31531	19460
629.43854	19488
629.56183	19735
629.68512	19738
629.80841	19423
629.93164	19679
630.05493	19713
630.17822	19789
630.30145	19457
630.42474	19242
630.54797	19512
630.67126	19496
630.79449	19249
630.91779	19474
631.04102	19600
631.16431	19596
631.28754	19360
631.41083	19476
631.53406	19516
631.65729	19525
631.78058	19326
631.90381	19711
632.02704	19388
632.15027	19530
632.27356	19380
632.39679	19460
632.52002	19390
632.64325	19391
632.76648	19592
632.88971	19503
633.01294	19566
633.13617	19425
633.2594	19362
633.38263	19561
633.50586	19737
633.62909	19486
633.75232	19544
633.87555	19532
633.99878	19737
634.12195	19687
634.24518	19641
634.36841	19915
634.49164	19907
634.61481	19631
634.73804	19564
634.86127	19664
634.98444	19575
635.10767	19746
635.23083	19536
635.35406	19628
635.47723	19629
635.60046	19792
635.72363	19973
635.84686	19911
635.97003	19656
636.0932	19558
636.21643	19724
636.3396	19629
636.46277	19599
636.58594	19466
636.70917	19752
636.83234	19655
636.95551	19632
637.07867	19657
637.20184	19798
637.32501	19547
637.44818	19660
637.57135	19565
637.69452	19574
637.81769	19636
637.94086	19419
638.06403	19685
638.18719	19589
638.31036	19853
638.43353	19658
638.55664	19609
638.67981	19757
638.80298	19690
638.92615	19671
639.04926	19587
639.17242	19513
639.29553	19666
639.4187	19745
639.54187	19647
639.66498	19900
639.78815	20248
639.91125	20100
640.03436	20055
640.15753	20246
640.28064	20557
640.40381	20906
640.52692	21356
640.65002	21610
640.77313	21965
640.8963	22815
641.01941	23682
641.14252	24675
641.26562	25797
641.38873	27698
641.51184	28453
641.63495	28940
641.75806	30120
641.88116	30680
642.00427	30358
642.12738	30539
642.25049	29342
642.3736	28740
642.4967	27505
642.61981	26145
642.74286	24727
642.86597	23583
642.98907	22896
643.11218	22245
643.23523	21692
643.35834	21284
643.48138	21030
643.60449	21057
643.7276	20691
643.85065	20357
643.97369	20042
644.0968	20321
644.21985	20093
644.34296	20081
644.466	19914
644.58905	19905
644.71216	19746
644.83521	19684
644.95825	19578
645.0813	19676
645.20435	19665
645.32745	19539
645.4505	19673
645.57355	19626
645.69659	19463
645.81964	19511
645.94269	19736
646.06573	19414
646.18878	19400
646.31177	19341
646.43481	19651
646.55786	19436
646.68091	19505
646.80396	19543
646.92694	19399
647.04999	19336
647.17303	19292
647.29602	19189
647.41907	19242
647.54205	19211
647.6651	19616
647.78809	19560
647.91113	19227
648.03412	19364
648.15717	19247
648.28015	19414
648.40314	19141
648.52618	19289
648.64917	19377
648.77216	19488
648.89514	19081
649.01819	19044
649.14117	19275
649.26416	19634
649.38715	19279
649.51013	19646
649.63312	19373
649.7561	19558
649.87909	19466
650.00208	19291
650.12506	19342
650.24799	19414
650.37097	19506
650.49396	19288
650.61694	19485
650.73987	19457
650.86285	19555
650.98584	19606
651.10876	19047
651.23175	19331
651.35474	19237
651.47766	19358
651.60059	19283
651.72357	19273
651.8465	19238
651.96948	19249
652.09241	19290
652.21533	19535
652.33832	19613
652.46124	19495
652.58417	19396
652.70709	19383
652.83002	19391
652.95294	19271
653.07593	19379
653.19885	19492
653.32178	19593
653.44464	19532
653.56757	19370
653.69049	19382
653.81342	19326
653.93634	19325
654.05927	19548
654.18219	19244
654.30505	19495
654.42798	19285
654.5509	19464
654.67377	19411
654.79669	19310
654.91956	19381
655.04248	19533
655.16534	19275
655.28827	19297
655.41113	19172
655.53406	19252
655.65692	19217
655.77979	19460
655.90271	19130
656.02557	19332
656.14844	19359
656.2713	19170
656.39417	19253
656.51703	19151
656.63989	18920
656.76276	19185
656.88562	19085
657.00848	19342
657.13135	19419
657.25421	19266
657.37708	19166
657.49994	19100
657.6228	19173
657.74561	19133
657.86847	18986
657.99133	19092
658.11414	19135
658.237	19076
658.3598	19093
658.48267	19008
658.60547	19125
658.72833	19227
658.85114	19032
658.974	19263
659.0968	19235
659.2196	19086
659.34247	18986
659.46527	19167
659.58807	19165
659.71088	19131
659.83368	19111
659.95648	18959
660.07928	18899
660.20209	18963
660.32489	19025
660.44769	19242
660.5705	19156
660.6933	19161
660.8161	19189
660.9389	19007
661.06171	19001
661.18445	18932
661.30725	19033
661.43005	19083
661.5528	19430
661.6756	19089
661.79834	19385
661.92114	19365
662.04388	19691
662.16669	19765
662.28943	19976
662.41217	20108
662.53497	20075
662.65771	20198
662.78046	20011
662.9032	19911
663.026	20071
663.14874	19821
663.27148	19727
663.39423	19643
663.51697	19500
663.63971	19408
663.76245	19512
663.88519	19254
664.00793	19295
664.13062	19397
664.25336	19346
664.3761	19411
664.49884	19233
664.62152	19114
664.74426	19157
664.86694	19232
664.98969	18784
665.11243	18782
665.23511	18809
665.35779	18832
665.48053	18664
665.60321	18878
665.72589	19022
665.84863	18862
665.97131	18918
666.09399	18802
666.21667	18865
666.33942	19049
666.4621	18855
666.58478	18833
666.70746	18837
666.83014	18893
666.95282	18852
667.07544	18868
667.19812	18821
667.3208	18796
667.44348	18930
667.56616	18878
667.68878	18761
667.81146	18944
667.93414	19038
668.05676	19060
668.17944	18869
668.30206	18872
668.42474	18916
668.54736	18782
668.66998	18865
668.79266	18920
668.91528	18741
669.0379	18605
669.16058	18756
669.2832	18598
669.40582	18648
669.52844	18736
669.65106	18772
669.77368	18741
669.8963	18609
670.01892	18755
670.14154	18881
670.26416	18737
670.38678	18526
670.50934	18808
670.63196	18787
670.75458	18859
670.87714	18940
670.99976	19064
671.12238	18549
671.24493	18641
671.36755	18738
671.49011	18847
671.61273	18690
671.73529	18801
671.85785	18671
671.98047	18755
672.10303	18580
672.22559	18885
672.34814	18674
672.4707	18898
672.59326	18665
672.71582	18697
672.83838	18791
672.96094	18661
673.0835	18573
673.20605	18643
673.32861	18687
673.45117	18953
673.57373	18703
673.69623	18597
673.81879	18547
673.94135	18695
674.06384	18481
674.1864	18448
674.3089	18489
674.43146	18249
674.55396	18428
674.67651	18318
674.79901	18325
674.92151	18304
675.04401	18381
675.16656	18267
675.28906	18179
675.41156	18235
675.53406	18487
675.65656	18260
675.77905	18389
675.90155	18363
676.02405	18200
676.14655	18204
676.26904	18369
676.39154	18317
676.51398	18328
676.63647	18221
676.75897	18225
676.88141	18436
677.00391	18333
677.12634	18510
677.24884	18245
677.37128	18437
677.49377	18325
677.61621	18475
677.73865	18434
677.86115	18360
677.98358	18169
678.10602	18169
678.22845	18302
678.35089	18200
678.47333	18076
678.59576	18091
678.7182	17853
678.84064	17832
678.96307	17834
679.08551	17826
679.20795	18009
679.33038	17847
679.45276	17910
679.5752	17976
679.69763	17833
679.82001	17975
679.94244	17963
680.06482	17811
680.18726	17800
680.30963	18056
680.43207	17804
680.55444	17889
680.67682	17711
680.79919	17599
680.92163	17750
681.04401	17680
681.16638	17562
681.28876	17460
681.41113	17430
681.53351	17436
681.65588	17309
681.77826	16962
681.90057	16819
682.02295	16257
682.14532	16067
682.2677	15780
682.39001	15563
682.51239	15425
682.63477	15213
682.75708	15201
682.87946	15069
683.00177	15075
683.12408	15096
683.24646	14998
683.36877	14969
683.49109	14881
683.61346	15069
683.73578	15036
683.85809	14963
683.98041	14992
684.10272	14951
684.22504	14949
684.34735	15036
684.46967	15003
684.59198	14928
684.71423	15027
684.83655	15004
684.95886	14934
685.08112	14924
685.20343	14985
685.32574	15059
685.448	14985
685.57031	15085
685.69257	14920
685.81488	14967
685.93713	15030
686.05939	14954
686.18164	14942
686.30396	15042
686.42621	15027
686.54846	14928
686.67072	14997
686.79297	14962
686.91522	14996
687.03748	14897
687.15973	14989
687.28198	14932
687.40417	14963
687.52643	14867
687.64868	15006
687.77094	14906
687.89313	14992
688.01538	14979
688.13757	14969
688.25983	14859
688.38202	14926
688.50421	14960
688.62646	15015
688.74866	14923
688.87085	15033
688.99304	14910
689.1153	15044
689.23749	14947
689.35968	15035
689.48187	14964
689.60406	14971
689.72626	14976
689.84839	14945
689.97058	14935
690.09277	14942
690.21497	14904
690.3371	14970
690.45929	14989
690.58148	14932
690.70361	14986
690.82581	14878
690.94794	14956
691.07007	14978
691.19226	15026
691.31439	14924
691.43652	15027
691.55865	14889
691.68085	14946
691.80298	14913
691.92511	14979
692.04724	14990
692.16937	14958
692.29144	14881
692.41357	14971
692.53571	14969
692.65784	14898
692.77997	15000
692.90204	14970
693.02417	15078
693.14624	15004
693.26837	14979
693.39044	14994
693.51257	14982
693.63464	14938
693.75677	14952
693.87885	14989
694.00092	14993
694.12299	15059
694.24506	14888
694.36713	15074
694.4892	14929
694.61127	15016
694.73334	14933
694.85541	15043
694.97748	14957
695.09955	14967
695.22156	15018
