Date and Time:                Tue Apr 30 15:02:33.371 2024
Software Version:             4.30.30034.0
Unstabilized Temperature (C): -74.704
Model:                        DU970P_BVF
Data Type:                    Counts
Acquisition Mode:             Accumulate
Trigger Mode:                 Internal
Exposure Time (secs):         0.51067
Accumulate Cycle Time (secs): 0.51067
Frequency (Hz):               1.9582
Number of Accumulations:      50
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     1
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                21547
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                KY-3410
Wavelength (nm):              668.287
Grating Groove Density (l/mm):599.775
Grating Blaze:                650nm
Output Direct Slit Width (um): 260



552.68842	22913
552.81213	22777
552.93585	23047
553.05963	22677
553.18335	22896
553.30707	23130
553.43079	22975
553.55457	22968
553.67828	22740
553.802	22886
553.92572	23042
554.04944	23044
554.17322	23049
554.29694	23259
554.42065	23359
554.54437	23383
554.66815	23526
554.79187	23510
554.91559	23504
555.03931	23515
555.16309	23915
555.2868	23965
555.41052	24278
555.53424	24587
555.65802	24652
555.78174	24250
555.90546	24766
556.02917	24418
556.15295	24411
556.27667	24731
556.40039	24850
556.52411	25089
556.64789	25317
556.77161	25472
556.89532	25967
557.01904	26206
557.14282	25786
557.26654	25846
557.39026	25645
557.51398	25899
557.63776	26093
557.76147	26418
557.88519	26637
558.00891	26592
558.13269	26762
558.25641	26404
558.38013	26434
558.50385	25977
558.62762	25847
558.75134	25419
558.87506	25186
558.99878	25306
559.12256	25145
559.24628	25201
559.37	24974
559.49371	24978
559.61749	25087
559.74121	24641
559.86493	24968
559.98865	25045
560.11243	25384
560.23615	25361
560.35986	24956
560.48358	25031
560.6073	25219
560.73108	25013
560.8548	25465
560.97852	25332
561.10223	25218
561.22601	25549
561.34973	25553
561.47345	25834
561.59717	25612
561.72095	25718
561.84467	25583
561.96838	25591
562.0921	25368
562.21582	25106
562.3396	25528
562.46332	25512
562.58704	25046
562.71075	25031
562.83453	24739
562.95825	25101
563.08197	25016
563.20569	25348
563.32941	24899
563.45319	24692
563.5769	24927
563.70062	25050
563.82434	25336
563.94806	25269
564.07184	25317
564.19556	25342
564.31927	25103
564.44299	25317
564.56671	25491
564.69043	25222
564.81421	25178
564.93793	25421
565.06165	25505
565.18536	25752
565.30908	25478
565.4328	25517
565.55658	25590
565.6803	25599
565.80402	25606
565.92773	25466
566.05145	25620
566.17517	25881
566.29895	25913
566.42267	25576
566.54639	25838
566.6701	25964
566.79382	26084
566.91754	25911
567.04126	26244
567.16498	26522
567.28876	26869
567.41248	27434
567.53619	28162
567.65991	29022
567.78363	29556
567.90735	31345
568.03107	32196
568.15479	32315
568.2785	32234
568.40222	31506
568.52594	30368
568.64972	29295
568.77344	28668
568.89716	27603
569.02087	26767
569.14459	26524
569.26831	26695
569.39203	26434
569.51575	26605
569.63947	26163
569.76318	26139
569.8869	26472
570.01062	26305
570.13434	26070
570.25806	26297
570.38177	26393
570.50549	26209
570.62921	26356
570.75293	26467
570.87665	26700
571.00037	26532
571.12408	26137
571.2478	26328
571.37152	26116
571.49524	25936
571.61896	25950
571.74268	26014
571.86639	26107
571.99011	26024
572.11383	26026
572.23755	26069
572.36127	26392
572.48499	26542
572.6087	26147
572.73242	26294
572.85608	26142
572.9798	26787
573.10352	26396
573.22723	26623
573.35095	26859
573.47467	27300
573.59839	26694
573.72211	26631
573.84583	26783
573.96948	26834
574.0932	26844
574.21692	26660
574.34064	26769
574.46436	26491
574.58807	26772
574.71179	26396
574.83545	26007
574.95917	26829
575.08289	26681
575.2066	26768
575.33032	26690
575.45398	26263
575.5777	26412
575.70142	26433
575.82513	26375
575.94879	26518
576.07251	26754
576.19623	26599
576.31995	26713
576.4436	26700
576.56732	26477
576.69104	26334
576.81476	26344
576.93842	26628
577.06213	26616
577.18585	26786
577.30951	26953
577.43323	26502
577.55695	26638
577.6806	26897
577.80432	26701
577.92804	26720
578.0517	26854
578.17542	27126
578.29913	27038
578.42279	26639
578.54651	26576
578.67023	26874
578.79388	26471
578.9176	26883
579.04126	26961
579.16498	27247
579.28864	26692
579.41235	26738
579.53607	26783
579.65973	26703
579.78345	26718
579.9071	26533
580.03082	26720
580.15448	26611
580.2782	26890
580.40186	26994
580.52557	26955
580.64923	26829
580.77295	27038
580.89661	26814
581.02032	26514
581.14398	27190
581.2677	26809
581.39136	26861
581.51501	26752
581.63873	26841
581.76239	27296
581.88611	26552
582.00977	26771
582.13342	26837
582.25714	26614
582.3808	26410
582.50452	26618
582.62817	26545
582.75183	26682
582.87555	26667
582.99921	26736
583.12286	26492
583.24652	26614
583.37024	26933
583.4939	26698
583.61755	26598
583.74127	26681
583.86493	26480
583.98859	26561
584.11224	26314
584.23596	26330
584.35962	26537
584.48328	26582
584.60693	26471
584.73059	26382
584.85431	26428
584.97797	26644
585.10162	26454
585.22528	26788
585.34894	26595
585.4726	26801
585.59625	27219
585.71997	27179
585.84363	26919
585.96729	27139
586.09094	27600
586.2146	27142
586.33826	27386
586.46191	27545
586.58557	27333
586.70923	27295
586.83289	27245
586.95654	27160
587.0802	26880
587.20386	27141
587.32751	27289
587.45117	27141
587.57483	27053
587.69849	26731
587.82214	26559
587.9458	26463
588.06946	26434
588.19312	26268
588.31671	26320
588.44037	26422
588.56403	26098
588.68768	26410
588.81134	26276
588.935	26239
589.05865	25998
589.18225	26347
589.30591	26092
589.42957	26062
589.55322	26341
589.67688	26511
589.80048	26091
589.92413	26388
590.04779	26474
590.17139	26368
590.29504	26399
590.4187	26657
590.54236	26455
590.66595	26412
590.78961	26634
590.91327	26517
591.03687	26255
591.16052	26335
591.28412	26300
591.40778	26183
591.53143	26230
591.65503	26355
591.77869	26533
591.90228	26531
592.02594	26463
592.14954	26293
592.27319	26411
592.39679	26512
592.52045	26633
592.64404	26500
592.7677	26887
592.8913	26458
593.01495	27040
593.13855	26654
593.26221	27018
593.3858	27098
593.5094	27304
593.63306	27133
593.75665	27163
593.88031	26900
594.00391	27409
594.1275	27127
594.2511	27568
594.37476	27284
594.49835	27196
594.62195	27286
594.74561	27634
594.8692	27423
594.9928	27522
595.11639	27607
595.24005	27518
595.36365	27620
595.48724	27752
595.61084	27450
595.73444	27654
595.85803	27821
595.98163	27780
596.10529	28082
596.22888	27873
596.35248	27634
596.47607	27588
596.59967	27642
596.72327	27417
596.84686	27364
596.97046	27584
597.09406	27570
597.21765	27550
597.34125	27582
597.46484	27956
597.58844	27645
597.71204	27839
597.83563	27867
597.95923	27618
598.08282	27012
598.20636	27426
598.32996	27372
598.45355	26788
598.57715	27026
598.70074	27088
598.82434	26975
598.94788	26968
599.07147	26857
599.19507	26818
599.31866	26617
599.4422	26907
599.5658	27027
599.68939	26743
599.81293	27061
599.93652	26905
600.06012	26646
600.18365	26954
600.30725	27201
600.43085	27245
600.55438	27109
600.67798	27555
600.80151	27402
600.92511	28060
601.04865	28568
601.17224	29071
601.29578	29673
601.41937	30474
601.54291	31648
601.6665	32677
601.79004	34166
601.91364	35746
602.03717	37979
602.16071	38719
602.2843	38804
602.40784	38325
602.53137	37188
602.65497	35834
602.7785	34722
602.90204	32322
603.02563	31419
603.14917	29759
603.27271	29352
603.39624	28523
603.51984	27930
603.64337	27849
603.76691	27396
603.89044	27139
604.01398	27338
604.13751	27281
604.26111	27174
604.38464	27488
604.50818	27196
604.63171	27637
604.75525	27562
604.87878	27614
605.00232	27560
605.12585	27861
605.24939	27745
605.37292	27805
605.49646	27904
605.62	28374
605.74353	28366
605.867	28769
605.99054	28990
606.11407	29057
606.23761	29611
606.36115	29746
606.48468	29796
606.60815	29848
606.73169	29351
606.85522	29396
606.97876	28514
607.10223	28517
607.22577	27675
607.3493	27361
607.47278	27251
607.59631	27414
607.71985	27157
607.84332	26582
607.96686	26787
608.09033	26665
608.21387	26685
608.3374	26702
608.46088	26405
608.58441	26224
608.70789	26150
608.83142	26452
608.9549	26364
609.07837	26583
609.2019	26676
609.32538	26435
609.44891	26087
609.57239	26055
609.69586	26301
609.8194	25987
609.94287	25762
610.06635	26180
610.18982	26135
610.31335	25777
610.43683	25564
610.5603	25707
610.68378	25818
610.80725	25871
610.93079	26143
611.05426	25924
611.17773	25685
611.30121	25858
611.42468	25992
611.54816	25740
611.67163	25910
611.7951	26036
611.91858	25929
612.04205	25792
612.16553	25779
612.289	26047
612.41248	25795
612.53595	26272
612.65942	26057
612.7829	25845
612.90631	26209
613.02979	25748
613.15326	26091
613.27673	25826
613.40021	25924
613.52362	26133
613.64709	26258
613.77057	25844
613.89398	25942
614.01746	26230
614.14093	26313
614.26434	25956
614.38782	25800
614.51123	26059
614.6347	25849
614.75818	25784
614.88159	25904
615.00507	26046
615.12848	25745
615.25189	25775
615.37537	25647
615.49878	25518
615.62225	25680
615.74567	25914
615.86908	25796
615.99255	25819
616.11597	25735
616.23938	25434
616.36285	25350
616.48627	25479
616.60968	25628
616.73309	25422
616.85657	25405
616.97998	25184
617.10339	25696
617.22681	25410
617.35022	25143
617.47363	25259
617.59705	25271
617.72046	25340
617.84387	25445
617.96729	25149
618.0907	25474
618.21411	25526
618.33752	25428
618.46094	25373
618.58435	25533
618.70776	25554
618.83118	25371
618.95453	25451
619.07794	25361
619.20135	25300
619.32477	25217
619.44812	25324
619.57153	24813
619.69495	24932
619.8183	24973
619.94171	24930
620.06512	24892
620.18848	25106
620.31189	24688
620.43524	24769
620.55865	24749
620.68207	24975
620.80542	25062
620.92877	24785
621.05219	24957
621.17554	24717
621.29895	24862
621.4223	24998
621.54565	24815
621.66907	24831
621.79242	25123
621.91577	25030
622.03918	24882
622.16254	25070
622.28589	25263
622.40924	25103
622.53259	25231
622.65601	25290
622.77936	25176
622.90271	25306
623.02606	25218
623.14941	25273
623.27277	25122
623.39612	24837
623.51947	25099
623.64282	25075
623.76617	24723
623.88953	24838
624.01288	24691
624.13617	24802
624.25952	25179
624.38287	25051
624.50623	24959
624.62958	24846
624.75287	24849
624.87622	24909
624.99957	24606
625.12286	24704
625.24622	24911
625.36957	25090
625.49286	24900
625.61621	24747
625.7395	24671
625.86285	24700
625.98615	24901
626.1095	25197
626.23279	25040
626.35614	25426
626.47943	25463
626.60278	25794
626.72607	25643
626.84937	25869
626.97272	25873
627.09601	26287
627.2193	25863
627.34259	25743
627.46594	25641
627.58923	25558
627.71252	25281
627.83582	24932
627.95911	24693
628.0824	24663
628.20569	24511
628.32898	24468
628.45227	24699
628.57556	24484
628.69885	24871
628.82214	24351
628.94543	24381
629.06873	24013
629.19202	24094
629.31531	24221
629.43854	24555
629.56183	24690
629.68512	24411
629.80841	24367
629.93164	24412
630.05493	24557
630.17822	24478
630.30145	24235
630.42474	24036
630.54797	24053
630.67126	24016
630.79449	23906
630.91779	24122
631.04102	24026
631.16431	24024
631.28754	23801
631.41083	23905
631.53406	24009
631.65729	24057
631.78058	23978
631.90381	24187
632.02704	23949
632.15027	23846
632.27356	23902
632.39679	24269
632.52002	23936
632.64325	23729
632.76648	24008
632.88971	23970
633.01294	24054
633.13617	24055
633.2594	24120
633.38263	24228
633.50586	24138
633.62909	24298
633.75232	24236
633.87555	24617
633.99878	24506
634.12195	24445
634.24518	24131
634.36841	24554
634.49164	24533
634.61481	24194
634.73804	24283
634.86127	23887
634.98444	23768
635.10767	23814
635.23083	23700
635.35406	23896
635.47723	23444
635.60046	23842
635.72363	24164
635.84686	23815
635.97003	23474
636.0932	23477
636.21643	23273
636.3396	23555
636.46277	23547
636.58594	23607
636.70917	23378
636.83234	23563
636.95551	23340
637.07867	23452
637.20184	23312
637.32501	23666
637.44818	23405
637.57135	23351
637.69452	23630
637.81769	23363
637.94086	23197
638.06403	23409
638.18719	23386
638.31036	23281
638.43353	23380
638.55664	23213
638.67981	23222
638.80298	23080
638.92615	23027
639.04926	23219
639.17242	23127
639.29553	23017
639.4187	22980
639.54187	23003
639.66498	23006
639.78815	23105
639.91125	23229
640.03436	23050
640.15753	22964
640.28064	23029
640.40381	23165
640.52692	23006
640.65002	23334
640.77313	23545
640.8963	23281
641.01941	23494
641.14252	23429
641.26562	23382
641.38873	23473
641.51184	23523
641.63495	23661
641.75806	23393
641.88116	23277
642.00427	23279
642.12738	23411
642.25049	23313
642.3736	23405
642.4967	23253
642.61981	23356
642.74286	23078
642.86597	23049
642.98907	23140
643.11218	22859
643.23523	22992
643.35834	23303
643.48138	23103
643.60449	23075
643.7276	23390
643.85065	23188
643.97369	23215
644.0968	23109
644.21985	23265
644.34296	23265
644.466	23244
644.58905	23391
644.71216	23382
644.83521	23459
644.95825	23339
645.0813	23605
645.20435	23440
645.32745	23599
645.4505	23304
645.57355	23464
645.69659	23090
645.81964	23169
645.94269	23427
646.06573	23243
646.18878	23394
646.31177	23283
646.43481	23187
646.55786	23457
646.68091	23141
646.80396	23340
646.92694	23364
647.04999	23208
647.17303	23048
647.29602	23091
647.41907	23139
647.54205	23556
647.6651	23354
647.78809	23355
647.91113	23091
648.03412	23399
648.15717	23142
648.28015	22680
648.40314	23214
648.52618	23129
648.64917	22968
648.77216	23023
648.89514	23060
649.01819	23124
649.14117	23403
649.26416	23486
649.38715	23837
649.51013	23863
649.63312	24099
649.7561	24249
649.87909	23918
650.00208	24280
650.12506	24405
650.24799	24549
650.37097	24638
650.49396	25077
650.61694	24961
650.73987	25201
650.86285	25400
650.98584	25496
651.10876	25396
651.23175	25242
651.35474	25229
651.47766	24856
651.60059	25116
651.72357	24558
651.8465	24403
651.96948	23818
652.09241	23905
652.21533	23546
652.33832	23788
652.46124	23573
652.58417	23717
652.70709	23427
652.83002	23403
652.95294	23264
653.07593	22975
653.19885	23186
653.32178	23314
653.44464	23459
653.56757	23016
653.69049	22985
653.81342	22771
653.93634	22977
654.05927	22924
654.18219	23030
654.30505	23054
654.42798	23004
654.5509	22723
654.67377	23116
654.79669	23268
654.91956	23001
655.04248	23018
655.16534	23013
655.28827	22903
655.41113	23174
655.53406	23067
655.65692	23268
655.77979	23281
655.90271	22864
656.02557	23131
656.14844	23321
656.2713	23514
656.39417	23787
656.51703	23403
656.63989	23269
656.76276	23468
656.88562	23653
657.00848	23719
657.13135	23788
657.25421	23939
657.37708	24039
657.49994	23733
657.6228	23792
657.74561	23967
657.86847	23897
657.99133	23670
658.11414	23611
658.237	24038
658.3598	24070
658.48267	24107
658.60547	24418
658.72833	24044
658.85114	23977
658.974	24138
659.0968	23983
659.2196	24279
659.34247	24300
659.46527	24400
659.58807	24114
659.71088	23923
659.83368	23646
659.95648	23689
660.07928	23871
660.20209	23496
660.32489	23782
660.44769	23668
660.5705	24043
660.6933	24037
660.8161	23637
660.9389	23709
661.06171	23636
661.18445	23506
661.30725	23474
661.43005	23538
661.5528	23250
661.6756	23550
661.79834	23290
661.92114	23605
662.04388	23614
662.16669	23698
662.28943	23749
662.41217	23481
662.53497	23288
662.65771	23225
662.78046	23216
662.9032	23381
663.026	23681
663.14874	23716
663.27148	23683
663.39423	23441
663.51697	24081
663.63971	24076
663.76245	24604
663.88519	24484
664.00793	24458
664.13062	24623
664.25336	24450
664.3761	24341
664.49884	24239
664.62152	23785
664.74426	23458
664.86694	23208
664.98969	22813
665.11243	22509
665.23511	22861
665.35779	22225
665.48053	22257
665.60321	22308
665.72589	22426
665.84863	22576
665.97131	22290
666.09399	22316
666.21667	22060
666.33942	22360
666.4621	22339
666.58478	22377
666.70746	22341
666.83014	22189
666.95282	22144
667.07544	22206
667.19812	22159
667.3208	22057
667.44348	21945
667.56616	21904
667.68878	22199
667.81146	21976
667.93414	22244
668.05676	22398
668.17944	22513
668.30206	22568
668.42474	22593
668.54736	22740
668.66998	22706
668.79266	22833
668.91528	23153
669.0379	22928
669.16058	22876
669.2832	22808
669.40582	23104
669.52844	22641
669.65106	22283
669.77368	22388
669.8963	22314
670.01892	21614
670.14154	22041
670.26416	22075
670.38678	21512
670.50934	21568
670.63196	21557
670.75458	21778
670.87714	21573
670.99976	21468
671.12238	21524
671.24493	21195
671.36755	21664
671.49011	21613
671.61273	21630
671.73529	21735
671.85785	21479
671.98047	21670
672.10303	21462
672.22559	21706
672.34814	21735
672.4707	21903
672.59326	21654
672.71582	21554
672.83838	21370
672.96094	21450
673.0835	21409
673.20605	21425
673.32861	21479
673.45117	21753
673.57373	21460
673.69623	21434
673.81879	21364
673.94135	21437
674.06384	21340
674.1864	21412
674.3089	21358
674.43146	21395
674.55396	21591
674.67651	21490
674.79901	21370
674.92151	21355
675.04401	21396
675.16656	21370
675.28906	20992
675.41156	20885
675.53406	20934
675.65656	21250
675.77905	20597
675.90155	20805
676.02405	20849
676.14655	20905
676.26904	20802
676.39154	20895
676.51398	20905
676.63647	20802
676.75897	20681
676.88141	20902
677.00391	20686
677.12634	20759
677.24884	20808
677.37128	21060
677.49377	21325
677.61621	21221
677.73865	21143
677.86115	21174
677.98358	20878
678.10602	20903
678.22845	20943
678.35089	20728
678.47333	21038
678.59576	20544
678.7182	20730
678.84064	20699
678.96307	20288
679.08551	20389
679.20795	20477
679.33038	20541
679.45276	20640
679.5752	20526
679.69763	20714
679.82001	20587
679.94244	20747
680.06482	20719
680.18726	20692
680.30963	20487
680.43207	20489
680.55444	20385
680.67682	20207
680.79919	19925
680.92163	19826
681.04401	19587
681.16638	19595
681.28876	19501
681.41113	19693
681.53351	19442
681.65588	19134
681.77826	18951
681.90057	18442
682.02295	17899
682.14532	17033
682.2677	16636
682.39001	16102
682.51239	15595
682.63477	15418
682.75708	15158
682.87946	15071
683.00177	15162
683.12408	15130
683.24646	15007
683.36877	14960
683.49109	14963
683.61346	15063
683.73578	14954
683.85809	14921
683.98041	14969
684.10272	15010
684.22504	14906
684.34735	14920
684.46967	15061
684.59198	14904
684.71423	15044
684.83655	14939
684.95886	14929
685.08112	14988
685.20343	14985
685.32574	14951
685.448	15036
685.57031	15015
685.69257	15027
685.81488	15021
685.93713	15046
686.05939	15015
686.18164	14959
686.30396	14971
686.42621	14989
686.54846	14890
686.67072	14883
686.79297	14977
686.91522	15024
687.03748	14875
687.15973	14922
687.28198	14966
687.40417	14943
687.52643	14961
687.64868	15045
687.77094	15038
687.89313	15051
688.01538	14921
688.13757	14958
688.25983	15044
688.38202	14870
688.50421	15003
688.62646	14951
688.74866	14939
688.87085	14901
688.99304	14964
689.1153	14913
689.23749	15019
689.35968	14979
689.48187	15025
689.60406	14947
689.72626	14962
689.84839	14961
689.97058	14921
690.09277	14905
690.21497	15003
690.3371	14965
690.45929	14934
690.58148	14960
690.70361	15030
690.82581	14967
690.94794	14982
691.07007	14928
691.19226	14929
691.31439	14978
691.43652	14989
691.55865	15015
691.68085	15002
691.80298	14853
691.92511	15005
692.04724	14944
692.16937	14989
692.29144	14930
692.41357	14902
692.53571	14902
692.65784	14910
692.77997	14971
692.90204	15126
693.02417	15052
693.14624	14910
693.26837	14965
693.39044	15014
693.51257	15008
693.63464	14966
693.75677	15052
693.87885	14918
694.00092	14927
694.12299	14985
694.24506	14976
694.36713	14977
694.4892	14896
694.61127	15019
694.73334	14903
694.85541	14973
694.97748	15094
695.09955	14959
695.22156	14990
