Date and Time:                Tue Apr 30 15:34:40.019 2024
Software Version:             4.30.30034.0
Unstabilized Temperature (C): -74.055
Model:                        DU970P_BVF
Data Type:                    Counts
Acquisition Mode:             Accumulate
Trigger Mode:                 Internal
Exposure Time (secs):         0.51067
Accumulate Cycle Time (secs): 0.51067
Frequency (Hz):               1.9582
Number of Accumulations:      50
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     1
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                21547
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                KY-3410
Wavelength (nm):              668.287
Grating Groove Density (l/mm):599.775
Grating Blaze:                650nm
Output Direct Slit Width (um): 260



552.68842	32730
552.81213	32741
552.93585	32574
553.05963	32459
553.18335	32269
553.30707	32761
553.43079	32314
553.55457	32280
553.67828	32541
553.802	32447
553.92572	33166
554.04944	32786
554.17322	33097
554.29694	33231
554.42065	33382
554.54437	33543
554.66815	33387
554.79187	33284
554.91559	33750
555.03931	33542
555.16309	33915
555.2868	33655
555.41052	34856
555.53424	34844
555.65802	35077
555.78174	34925
555.90546	35521
556.02917	35339
556.15295	35841
556.27667	36726
556.40039	37171
556.52411	37248
556.64789	38021
556.77161	38924
556.89532	39519
557.01904	39631
557.14282	38840
557.26654	38655
557.39026	38834
557.51398	38209
557.63776	38343
557.76147	38299
557.88519	38383
558.00891	38036
558.13269	37882
558.25641	37814
558.38013	37179
558.50385	36983
558.62762	36764
558.75134	36711
558.87506	36089
558.99878	36267
559.12256	36677
559.24628	36489
559.37	36854
559.49371	36522
559.61749	36825
559.74121	37333
559.86493	37503
559.98865	37796
560.11243	37925
560.23615	38516
560.35986	38004
560.48358	38016
560.6073	37898
560.73108	37759
560.8548	37794
560.97852	37963
561.10223	38112
561.22601	37911
561.34973	38408
561.47345	38675
561.59717	38693
561.72095	38621
561.84467	39140
561.96838	38895
562.0921	38435
562.21582	38250
562.3396	39243
562.46332	39277
562.58704	38875
562.71075	38937
562.83453	39315
562.95825	39246
563.08197	39064
563.20569	38654
563.32941	38561
563.45319	38337
563.5769	38399
563.70062	38111
563.82434	38105
563.94806	37567
564.07184	37675
564.19556	37843
564.31927	37414
564.44299	37338
564.56671	36905
564.69043	36593
564.81421	37073
564.93793	36747
565.06165	36625
565.18536	37032
565.30908	36821
565.4328	37021
565.55658	36416
565.6803	36674
565.80402	36660
565.92773	36532
566.05145	37110
566.17517	37149
566.29895	37161
566.42267	37602
566.54639	37469
566.6701	37135
566.79382	37522
566.91754	37233
567.04126	37636
567.16498	38270
567.28876	38318
567.41248	38561
567.53619	38438
567.65991	38508
567.78363	38282
567.90735	38983
568.03107	38710
568.15479	38617
568.2785	38473
568.40222	38099
568.52594	38443
568.64972	38056
568.77344	38414
568.89716	37863
569.02087	37558
569.14459	36913
569.26831	37375
569.39203	37655
569.51575	37843
569.63947	37173
569.76318	37347
569.8869	37223
570.01062	37096
570.13434	37223
570.25806	37042
570.38177	37011
570.50549	36754
570.62921	37205
570.75293	37136
570.87665	37255
571.00037	37346
571.12408	37441
571.2478	37516
571.37152	37786
571.49524	37788
571.61896	38241
571.74268	37846
571.86639	38550
571.99011	38666
572.11383	38536
572.23755	39024
572.36127	39893
572.48499	39786
572.6087	40059
572.73242	40405
572.85608	41023
572.9798	42249
573.10352	42956
573.22723	44144
573.35095	47065
573.47467	49311
573.59839	50416
573.72211	52436
573.84583	53894
573.96948	55520
574.0932	55425
574.21692	54050
574.34064	54121
574.46436	51517
574.58807	49236
574.71179	47017
574.83545	45548
574.95917	44786
575.08289	44118
575.2066	42971
575.33032	42291
575.45398	41672
575.5777	40963
575.70142	40751
575.82513	40522
575.94879	40161
576.07251	40319
576.19623	40473
576.31995	39518
576.4436	39342
576.56732	39015
576.69104	39165
576.81476	39295
576.93842	39888
577.06213	39613
577.18585	39450
577.30951	38557
577.43323	38480
577.55695	39002
577.6806	39600
577.80432	39667
577.92804	39613
578.0517	40004
578.17542	40087
578.29913	40590
578.42279	40242
578.54651	39680
578.67023	39797
578.79388	39745
578.9176	39763
579.04126	39794
579.16498	39804
579.28864	39953
579.41235	39623
579.53607	39092
579.65973	39410
579.78345	39292
579.9071	39293
580.03082	39221
580.15448	38965
580.2782	39499
580.40186	39810
580.52557	39884
580.64923	40204
580.77295	40084
580.89661	40293
581.02032	40470
581.14398	40400
581.2677	39804
581.39136	40235
581.51501	40476
581.63873	40098
581.76239	39830
581.88611	39863
582.00977	39805
582.13342	39846
582.25714	39926
582.3808	40413
582.50452	40397
582.62817	39960
582.75183	40494
582.87555	40891
582.99921	40978
583.12286	39781
583.24652	40176
583.37024	40805
583.4939	40489
583.61755	40323
583.74127	41155
583.86493	40726
583.98859	40904
584.11224	40697
584.23596	41196
584.35962	41147
584.48328	41068
584.60693	41529
584.73059	41303
584.85431	41466
584.97797	41204
585.10162	41203
585.22528	42104
585.34894	42022
585.4726	41598
585.59625	41646
585.71997	42025
585.84363	42532
585.96729	42981
586.09094	43151
586.2146	43137
586.33826	43181
586.46191	43026
586.58557	42787
586.70923	42265
586.83289	42197
586.95654	42417
587.0802	42430
587.20386	42464
587.32751	41903
587.45117	41991
587.57483	42133
587.69849	41835
587.82214	41568
587.9458	41648
588.06946	41653
588.19312	41504
588.31671	41514
588.44037	41511
588.56403	41457
588.68768	40814
588.81134	40003
588.935	41173
589.05865	40665
589.18225	40577
589.30591	40782
589.42957	40794
589.55322	41092
589.67688	40982
589.80048	40911
589.92413	40951
590.04779	41506
590.17139	41262
590.29504	41037
590.4187	40851
590.54236	41011
590.66595	40439
590.78961	40987
590.91327	40898
591.03687	40732
591.16052	40792
591.28412	40801
591.40778	40753
591.53143	40692
591.65503	41319
591.77869	41254
591.90228	41824
592.02594	41704
592.14954	41412
592.27319	40970
592.39679	41742
592.52045	41775
592.64404	41479
592.7677	41433
592.8913	41239
593.01495	41953
593.13855	41329
593.26221	41719
593.3858	42279
593.5094	41984
593.63306	42154
593.75665	41432
593.88031	41889
594.00391	42020
594.1275	42273
594.2511	42387
594.37476	42121
594.49835	42266
594.62195	42553
594.74561	43266
594.8692	43033
594.9928	43137
595.11639	42889
595.24005	43440
595.36365	42993
595.48724	43316
595.61084	43829
595.73444	44641
