Date and Time:                Tue Apr 30 15:03:12.435 2024
Software Version:             4.30.30034.0
Unstabilized Temperature (C): -74.704
Model:                        DU970P_BVF
Data Type:                    Counts
Acquisition Mode:             Accumulate
Trigger Mode:                 Internal
Exposure Time (secs):         0.51067
Accumulate Cycle Time (secs): 0.51067
Frequency (Hz):               1.9582
Number of Accumulations:      50
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     1
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                21547
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                KY-3410
Wavelength (nm):              668.287
Grating Groove Density (l/mm):599.775
Grating Blaze:                650nm
Output Direct Slit Width (um): 260



552.68842	22545
552.81213	22521
552.93585	22391
553.05963	22494
553.18335	22323
553.30707	22397
553.43079	22655
553.55457	22390
553.67828	22620
553.802	22475
553.92572	22709
554.04944	22509
554.17322	22624
554.29694	22818
554.42065	22877
554.54437	23121
554.66815	22991
554.79187	23166
554.91559	23318
555.03931	23062
555.16309	23332
555.2868	23546
555.41052	23613
555.53424	23801
555.65802	23875
555.78174	24012
555.90546	24033
556.02917	23999
556.15295	24190
556.27667	24250
556.40039	24443
556.52411	24506
556.64789	24735
556.77161	25081
556.89532	25413
557.01904	25437
557.14282	25341
557.26654	25493
557.39026	25607
557.51398	25430
557.63776	25857
557.76147	25993
557.88519	26396
558.00891	26313
558.13269	26422
558.25641	26123
558.38013	25403
558.50385	25461
558.62762	25499
558.75134	24945
558.87506	25000
558.99878	25029
559.12256	24566
559.24628	24595
559.37	24597
559.49371	24690
559.61749	24472
559.74121	24344
559.86493	24489
559.98865	24507
560.11243	24796
560.23615	24616
560.35986	25103
560.48358	24921
560.6073	24648
560.73108	24657
560.8548	24913
560.97852	24913
561.10223	24788
561.22601	24811
561.34973	25334
561.47345	25340
561.59717	25019
561.72095	25177
561.84467	25336
561.96838	25208
562.0921	24978
562.21582	25022
562.3396	24925
562.46332	24989
562.58704	25002
562.71075	24904
562.83453	24947
562.95825	24241
563.08197	24539
563.20569	24575
563.32941	24318
563.45319	24538
563.5769	24529
563.70062	24807
563.82434	24432
563.94806	24511
564.07184	24788
564.19556	24545
564.31927	24516
564.44299	24536
564.56671	24851
564.69043	24697
564.81421	24536
564.93793	24781
565.06165	25034
565.18536	25085
565.30908	24981
565.4328	25029
565.55658	25170
565.6803	25295
565.80402	25166
565.92773	25124
566.05145	25242
566.17517	25329
566.29895	25248
566.42267	25494
566.54639	25298
566.6701	25293
566.79382	25552
566.91754	25516
567.04126	25967
567.16498	25944
567.28876	26138
567.41248	27032
567.53619	26948
567.65991	28310
567.78363	29243
567.90735	31065
568.03107	31631
568.15479	32111
568.2785	31701
568.40222	30479
568.52594	29947
568.64972	28951
568.77344	27939
568.89716	27014
569.02087	26639
569.14459	26205
569.26831	25908
569.39203	25943
569.51575	25753
569.63947	25572
569.76318	25860
569.8869	25816
570.01062	25851
570.13434	25535
570.25806	25573
570.38177	25939
570.50549	25629
570.62921	25782
570.75293	25743
570.87665	26213
571.00037	25932
571.12408	26005
571.2478	25719
571.37152	25571
571.49524	25489
571.61896	25355
571.74268	25582
571.86639	25511
571.99011	25643
572.11383	25766
572.23755	25320
572.36127	25570
572.48499	25657
572.6087	25677
572.73242	25550
572.85608	25610
572.9798	26133
573.10352	25784
573.22723	25898
573.35095	26242
573.47467	26390
573.59839	25934
573.72211	26504
573.84583	26412
573.96948	26259
574.0932	26484
574.21692	26189
574.34064	26328
574.46436	26194
574.58807	26179
574.71179	25605
574.83545	25949
574.95917	25899
575.08289	25939
575.2066	26023
575.33032	25729
575.45398	25922
575.5777	26010
575.70142	25788
575.82513	25692
575.94879	25923
576.07251	26226
576.19623	26292
576.31995	25806
576.4436	25974
576.56732	26074
576.69104	26341
576.81476	26199
576.93842	25992
577.06213	26088
577.18585	26187
577.30951	25946
577.43323	26031
577.55695	26086
577.6806	26082
577.80432	26002
577.92804	26120
578.0517	26399
578.17542	26081
578.29913	26078
578.42279	26409
578.54651	25992
578.67023	26016
578.79388	26118
578.9176	26021
579.04126	26429
579.16498	26332
579.28864	26118
579.41235	25814
579.53607	26407
579.65973	25992
579.78345	26111
579.9071	26209
580.03082	26034
580.15448	26270
580.2782	25972
580.40186	26555
580.52557	26380
580.64923	26331
580.77295	26537
580.89661	26585
581.02032	26460
581.14398	26426
581.2677	26404
581.39136	26371
581.51501	26461
581.63873	26677
581.76239	26306
581.88611	26096
582.00977	26275
582.13342	26344
582.25714	26148
582.3808	26160
582.50452	26309
582.62817	26091
582.75183	26245
582.87555	26539
582.99921	26114
583.12286	26011
583.24652	25894
583.37024	25870
583.4939	26010
583.61755	26025
583.74127	26072
583.86493	25943
583.98859	26265
584.11224	25755
584.23596	25822
584.35962	25851
584.48328	26106
584.60693	26038
584.73059	26158
584.85431	25865
584.97797	26086
585.10162	26175
585.22528	26302
585.34894	26472
585.4726	26249
585.59625	26422
585.71997	26603
585.84363	26560
585.96729	26817
586.09094	26856
586.2146	26650
586.33826	26701
586.46191	26798
586.58557	26807
586.70923	26522
586.83289	26816
586.95654	26193
587.0802	26298
587.20386	26306
587.32751	26475
587.45117	26526
587.57483	26489
587.69849	25825
587.82214	25680
587.9458	25883
588.06946	25846
588.19312	25696
588.31671	25612
588.44037	25953
588.56403	25792
588.68768	25979
588.81134	25752
588.935	25598
589.05865	25239
589.18225	25505
589.30591	25625
589.42957	25476
589.55322	25364
589.67688	25783
589.80048	25680
589.92413	25856
590.04779	25934
590.17139	25808
590.29504	26186
590.4187	25845
590.54236	25913
590.66595	26051
590.78961	25729
590.91327	25667
591.03687	25525
591.16052	25783
591.28412	25498
591.40778	25956
591.53143	25538
591.65503	25687
591.77869	25880
591.90228	25867
592.02594	25907
592.14954	25783
592.27319	25742
592.39679	25700
592.52045	25859
592.64404	25872
592.7677	25706
592.8913	26141
593.01495	26062
593.13855	26119
593.26221	26334
593.3858	26723
593.5094	26580
593.63306	26574
593.75665	26668
593.88031	26329
594.00391	26522
594.1275	26786
594.2511	26767
594.37476	26760
594.49835	26925
594.62195	26743
594.74561	27171
594.8692	26990
594.9928	27261
595.11639	26622
595.24005	26913
595.36365	27101
595.48724	27030
595.61084	27120
595.73444	26928
595.85803	27336
595.98163	27081
596.10529	27239
596.22888	26809
596.35248	26903
596.47607	26737
596.59967	26807
596.72327	26630
596.84686	26586
596.97046	26829
597.09406	26862
597.21765	26897
597.34125	27014
597.46484	26870
597.58844	27033
597.71204	27071
597.83563	27163
597.95923	26929
598.08282	26567
598.20636	26399
598.32996	26569
598.45355	26303
598.57715	26449
598.70074	26491
598.82434	26021
598.94788	26450
599.07147	26506
599.19507	25801
599.31866	26146
599.4422	26324
599.5658	26206
599.68939	26404
599.81293	26534
599.93652	26256
600.06012	26268
600.18365	26418
600.30725	26336
600.43085	26592
600.55438	26633
600.67798	26994
600.80151	27098
600.92511	27116
601.04865	27886
601.17224	28209
601.29578	28821
601.41937	29974
601.54291	30569
601.6665	31689
601.79004	33394
601.91364	34904
602.03717	36322
602.16071	37463
602.2843	38028
602.40784	37634
602.53137	36001
602.65497	34743
602.7785	33382
602.90204	31550
603.02563	30502
603.14917	29484
603.27271	28655
603.39624	28053
603.51984	27723
603.64337	27295
603.76691	26930
603.89044	26765
604.01398	26905
604.13751	26598
604.26111	26854
604.38464	27092
604.50818	26777
604.63171	26558
604.75525	27122
604.87878	27100
605.00232	27105
605.12585	27282
605.24939	27515
605.37292	27569
605.49646	27708
605.62	27681
605.74353	28105
605.867	28079
605.99054	28991
606.11407	28394
606.23761	29323
606.36115	29590
606.48468	29346
606.60815	28966
606.73169	29210
606.85522	28604
606.97876	28015
607.10223	27610
607.22577	27248
607.3493	26992
607.47278	26589
607.59631	26605
607.71985	26416
607.84332	26236
607.96686	26318
608.09033	26222
608.21387	25923
608.3374	26142
608.46088	26143
608.58441	25737
608.70789	26397
608.83142	25950
608.9549	25891
609.07837	26195
609.2019	26072
609.32538	25892
609.44891	25592
609.57239	25642
609.69586	25678
609.8194	25709
609.94287	25229
610.06635	25462
610.18982	25875
610.31335	25556
610.43683	25562
610.5603	25391
610.68378	25540
610.80725	25714
610.93079	25482
611.05426	25663
611.17773	25430
611.30121	25373
611.42468	25396
611.54816	25750
611.67163	25479
611.7951	25660
611.91858	25670
612.04205	25529
612.16553	25819
612.289	25512
612.41248	25454
612.53595	25850
612.65942	25614
612.7829	25367
612.90631	25542
613.02979	25910
613.15326	25496
613.27673	25363
613.40021	25479
613.52362	25852
613.64709	25755
613.77057	25491
613.89398	25778
614.01746	25860
614.14093	25598
614.26434	25940
614.38782	25319
614.51123	25599
614.6347	25582
614.75818	25602
614.88159	25365
615.00507	25597
615.12848	25713
615.25189	25440
615.37537	25027
615.49878	25553
615.62225	25389
615.74567	25102
615.86908	25322
615.99255	25058
616.11597	25365
616.23938	25175
616.36285	25030
616.48627	25335
616.60968	24894
616.73309	24841
616.85657	25206
616.97998	25151
617.10339	24975
617.22681	24892
617.35022	25015
617.47363	25171
617.59705	24914
617.72046	24924
617.84387	25134
617.96729	25002
618.0907	24894
618.21411	25075
618.33752	25001
618.46094	25258
618.58435	24718
618.70776	24967
618.83118	24932
618.95453	25109
619.07794	24753
619.20135	24718
619.32477	24925
619.44812	24714
619.57153	24679
619.69495	24783
619.8183	24770
619.94171	24808
620.06512	24892
620.18848	24632
620.31189	24791
620.43524	24395
620.55865	24377
620.68207	24583
620.80542	24652
620.92877	24775
621.05219	24354
621.17554	24517
621.29895	24684
621.4223	24520
621.54565	24639
621.66907	24561
621.79242	24490
621.91577	24627
622.03918	24742
622.16254	24948
622.28589	24819
622.40924	25046
622.53259	25042
622.65601	25027
622.77936	25117
622.90271	25003
623.02606	24762
623.14941	25057
623.27277	24802
623.39612	24750
623.51947	24784
623.64282	24561
623.76617	24527
623.88953	24662
624.01288	24678
624.13617	24604
624.25952	25014
624.38287	24968
624.50623	25033
624.62958	24773
624.75287	24706
624.87622	24468
624.99957	24132
625.12286	24358
625.24622	24548
625.36957	24628
625.49286	24503
625.61621	24645
625.7395	24595
625.86285	24562
625.98615	24347
626.1095	24877
626.23279	24803
626.35614	25101
626.47943	25265
626.60278	25467
626.72607	25708
626.84937	25516
626.97272	25482
627.09601	25741
627.2193	25603
627.34259	25674
627.46594	25273
627.58923	25253
627.71252	25083
627.83582	24711
627.95911	24361
628.0824	24642
628.20569	24452
628.32898	24305
628.45227	24249
628.57556	24607
628.69885	24089
628.82214	24181
628.94543	23984
629.06873	24288
629.19202	23770
629.31531	24324
629.43854	24163
629.56183	24187
629.68512	24285
629.80841	24037
629.93164	24232
630.05493	24119
630.17822	24187
630.30145	23727
630.42474	23816
630.54797	23884
630.67126	24023
630.79449	23620
630.91779	23897
631.04102	23837
631.16431	23750
631.28754	23723
631.41083	23559
631.53406	23657
631.65729	23637
631.78058	23979
631.90381	24042
632.02704	23575
632.15027	23794
632.27356	23739
632.39679	23267
632.52002	23787
632.64325	23571
632.76648	23735
632.88971	23949
633.01294	23754
633.13617	24146
633.2594	23560
633.38263	24024
633.50586	23849
633.62909	24095
633.75232	24145
633.87555	24301
633.99878	24459
634.12195	24185
634.24518	24405
634.36841	24311
634.49164	24089
634.61481	23886
634.73804	23870
634.86127	23770
634.98444	23538
635.10767	23644
635.23083	23855
635.35406	23441
635.47723	23550
635.60046	23701
635.72363	23740
635.84686	23546
635.97003	23456
636.0932	23145
636.21643	23316
636.3396	23254
636.46277	23074
636.58594	23418
636.70917	23531
636.83234	23326
636.95551	23153
637.07867	23257
637.20184	23474
637.32501	23227
637.44818	23461
637.57135	23171
637.69452	23302
637.81769	23223
637.94086	23201
638.06403	23133
638.18719	23080
638.31036	22982
638.43353	23162
638.55664	23118
638.67981	22959
638.80298	23092
638.92615	23016
639.04926	22779
639.17242	22784
639.29553	22835
639.4187	22710
639.54187	22735
639.66498	22726
639.78815	22852
639.91125	23156
640.03436	23064
640.15753	23062
640.28064	22852
640.40381	22848
640.52692	23151
640.65002	22905
640.77313	23031
640.8963	23173
641.01941	23216
641.14252	22913
641.26562	23323
641.38873	23157
641.51184	23312
641.63495	23239
641.75806	23170
641.88116	23023
642.00427	23412
642.12738	23443
642.25049	23067
642.3736	23487
642.4967	23125
642.61981	23001
642.74286	22855
642.86597	23127
642.98907	22947
643.11218	22717
643.23523	22711
643.35834	22881
643.48138	22781
643.60449	22899
643.7276	23351
643.85065	23152
643.97369	22894
644.0968	23047
644.21985	22951
644.34296	23126
644.466	22960
644.58905	23370
644.71216	23233
644.83521	22902
644.95825	23288
645.0813	22806
645.20435	23268
645.32745	23108
645.4505	23346
645.57355	23282
645.69659	23009
645.81964	23048
645.94269	23216
646.06573	23163
646.18878	22995
646.31177	22938
646.43481	23137
646.55786	23128
646.68091	23045
646.80396	23159
646.92694	23050
647.04999	22804
647.17303	22752
647.29602	22917
647.41907	22973
647.54205	23276
647.6651	22928
647.78809	23191
647.91113	23311
648.03412	22901
648.15717	22879
648.28015	23017
648.40314	22825
648.52618	23007
648.64917	22973
648.77216	23010
648.89514	23038
649.01819	22887
649.14117	23318
649.26416	23302
649.38715	23690
649.51013	23682
649.63312	23729
649.7561	23683
649.87909	23926
650.00208	24059
650.12506	24197
650.24799	24334
650.37097	24714
650.49396	24678
650.61694	25172
650.73987	25341
650.86285	25180
650.98584	24948
651.10876	25238
651.23175	24939
651.35474	25011
651.47766	24619
651.60059	24336
651.72357	24121
651.8465	23920
651.96948	23704
652.09241	23506
652.21533	23839
652.33832	23309
652.46124	23192
652.58417	23105
652.70709	23202
652.83002	23462
652.95294	22939
653.07593	22923
653.19885	22878
653.32178	22971
653.44464	22929
653.56757	22665
653.69049	22898
653.81342	23237
653.93634	22724
654.05927	22799
654.18219	22861
654.30505	22721
654.42798	22853
654.5509	22688
654.67377	22787
654.79669	22586
654.91956	22676
655.04248	22900
655.16534	22812
655.28827	22742
655.41113	22816
655.53406	23086
655.65692	23132
655.77979	23004
655.90271	23290
656.02557	23198
656.14844	23416
656.2713	23257
656.39417	23474
656.51703	23288
656.63989	23261
656.76276	23137
656.88562	23291
657.00848	23517
657.13135	23695
657.25421	23812
657.37708	23515
657.49994	23676
657.6228	23710
657.74561	23620
657.86847	23657
657.99133	23650
658.11414	23601
658.237	23757
658.3598	23816
658.48267	23990
658.60547	24176
658.72833	23908
658.85114	24097
658.974	24163
659.0968	24200
659.2196	24120
659.34247	24068
659.46527	24355
659.58807	24106
659.71088	23883
659.83368	23811
659.95648	23697
660.07928	23567
660.20209	23528
660.32489	23509
660.44769	23510
660.5705	23557
660.6933	23807
660.8161	23568
660.9389	23467
661.06171	23475
661.18445	23400
661.30725	23699
661.43005	23395
661.5528	23653
661.6756	23172
661.79834	23272
661.92114	23051
662.04388	23387
662.16669	23607
662.28943	23359
662.41217	23283
662.53497	23129
662.65771	23138
662.78046	23044
662.9032	23189
663.026	23656
663.14874	23419
663.27148	23329
663.39423	23585
663.51697	23631
663.63971	23834
663.76245	24307
663.88519	24218
664.00793	24386
664.13062	24406
664.25336	24284
664.3761	23944
664.49884	23883
664.62152	23579
664.74426	23344
664.86694	22864
664.98969	22522
665.11243	22663
665.23511	22125
665.35779	22386
665.48053	22013
665.60321	21960
665.72589	22208
665.84863	22013
665.97131	22194
666.09399	22102
666.21667	22213
666.33942	22218
666.4621	22048
666.58478	22127
666.70746	21912
666.83014	22021
666.95282	22095
667.07544	22176
667.19812	21748
667.3208	21790
667.44348	22008
667.56616	21994
667.68878	21809
667.81146	22170
667.93414	22334
668.05676	22271
668.17944	22352
668.30206	22155
668.42474	22542
668.54736	22530
668.66998	22717
668.79266	22813
668.91528	22720
669.0379	22895
669.16058	22614
669.2832	22613
669.40582	23044
669.52844	22418
669.65106	22224
669.77368	22195
669.8963	21974
670.01892	21947
670.14154	21558
670.26416	21805
670.38678	21687
670.50934	21581
670.63196	21608
670.75458	21477
670.87714	21435
670.99976	21462
671.12238	21449
671.24493	21351
671.36755	21189
671.49011	21590
671.61273	21700
671.73529	21519
671.85785	21350
671.98047	21626
672.10303	21427
672.22559	21401
672.34814	21612
672.4707	21492
672.59326	21380
672.71582	21571
672.83838	21644
672.96094	21408
673.0835	21498
673.20605	21198
673.32861	21536
673.45117	21402
673.57373	21351
673.69623	21319
673.81879	21369
673.94135	21104
674.06384	21309
674.1864	21226
674.3089	21412
674.43146	21431
674.55396	21133
674.67651	21374
674.79901	21300
674.92151	21208
675.04401	21252
675.16656	21042
675.28906	21175
675.41156	21030
675.53406	20635
675.65656	20945
675.77905	20825
675.90155	20768
676.02405	20647
676.14655	20588
676.26904	20694
676.39154	20801
676.51398	20753
676.63647	20752
676.75897	20742
676.88141	20648
677.00391	20771
677.12634	20802
677.24884	20823
677.37128	20656
677.49377	20756
677.61621	21095
677.73865	21033
677.86115	21079
677.98358	20885
678.10602	20741
678.22845	20848
678.35089	20795
678.47333	20811
678.59576	20708
678.7182	20502
678.84064	20400
678.96307	20284
679.08551	20379
679.20795	20201
679.33038	20272
679.45276	20569
679.5752	20564
679.69763	20713
679.82001	20456
679.94244	20474
680.06482	20401
680.18726	20570
680.30963	20467
680.43207	20254
680.55444	20222
680.67682	20213
680.79919	19870
680.92163	19819
681.04401	19823
681.16638	19538
681.28876	19594
681.41113	19347
681.53351	19403
681.65588	19208
681.77826	18787
681.90057	18374
682.02295	17693
682.14532	17043
682.2677	16569
682.39001	16052
682.51239	15544
682.63477	15366
682.75708	15209
682.87946	15191
683.00177	14912
683.12408	15065
683.24646	14934
683.36877	14967
683.49109	14933
683.61346	15026
683.73578	14919
683.85809	14974
683.98041	14984
684.10272	15010
684.22504	14980
684.34735	14956
684.46967	14980
684.59198	14865
684.71423	14912
684.83655	15051
684.95886	15024
685.08112	14973
685.20343	14980
685.32574	15008
685.448	14948
685.57031	14905
685.69257	14894
685.81488	15053
685.93713	14882
686.05939	14942
686.18164	15050
686.30396	14900
686.42621	14919
686.54846	14934
686.67072	14878
686.79297	14937
686.91522	14956
687.03748	15058
687.15973	14932
687.28198	14941
687.40417	14920
687.52643	14842
687.64868	15007
687.77094	14970
687.89313	14872
688.01538	14978
688.13757	14931
688.25983	14966
688.38202	14898
688.50421	14916
688.62646	14891
688.74866	14958
688.87085	14949
688.99304	14953
689.1153	14954
689.23749	15010
689.35968	14957
689.48187	14969
689.60406	14896
689.72626	14942
689.84839	14932
689.97058	14946
690.09277	14948
690.21497	14957
690.3371	14991
690.45929	14913
690.58148	14993
690.70361	15011
690.82581	15043
690.94794	14963
691.07007	14898
691.19226	14982
691.31439	14968
691.43652	14913
691.55865	14969
691.68085	14957
691.80298	14976
691.92511	14938
692.04724	14874
692.16937	14928
692.29144	14967
692.41357	14816
692.53571	14871
692.65784	14964
692.77997	14933
692.90204	15001
693.02417	14948
693.14624	14862
693.26837	15009
693.39044	14964
693.51257	14954
693.63464	14966
693.75677	15005
693.87885	15006
694.00092	15044
694.12299	14946
694.24506	14899
694.36713	14846
694.4892	14855
694.61127	14957
694.73334	14854
694.85541	14970
694.97748	14918
695.09955	15016
695.22156	14935
