Date and Time:                Tue Apr 30 15:31:07.075 2024
Software Version:             4.30.30034.0
Unstabilized Temperature (C): -74.055
Model:                        DU970P_BVF
Data Type:                    Counts
Acquisition Mode:             Accumulate
Trigger Mode:                 Internal
Exposure Time (secs):         0.51067
Accumulate Cycle Time (secs): 0.51067
Frequency (Hz):               1.9582
Number of Accumulations:      50
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     1
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                21547
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                KY-3410
Wavelength (nm):              668.287
Grating Groove Density (l/mm):599.775
Grating Blaze:                650nm
Output Direct Slit Width (um): 260



552.68842	26835
552.81213	27277
552.93585	27419
553.05963	27407
553.18335	27789
553.30707	27457
553.43079	27633
553.55457	27798
553.67828	27596
553.802	27735
553.92572	27806
554.04944	28458
554.17322	28292
554.29694	27765
554.42065	27888
554.54437	27898
554.66815	28040
554.79187	28241
554.91559	28486
555.03931	29036
555.16309	28690
555.2868	29391
555.41052	29561
555.53424	29791
555.65802	30276
555.78174	30087
555.90546	30347
556.02917	30470
556.15295	31342
556.27667	31159
556.40039	31923
556.52411	32155
556.64789	32506
556.77161	33693
556.89532	33860
557.01904	34400
557.14282	34107
557.26654	33290
557.39026	33244
557.51398	32802
557.63776	33148
557.76147	32878
557.88519	32459
558.00891	32062
558.13269	31786
558.25641	31251
558.38013	30628
558.50385	29977
558.62762	30231
558.75134	30309
558.87506	29775
558.99878	29647
559.12256	29496
559.24628	29731
559.37	29698
559.49371	29628
559.61749	29723
559.74121	29329
559.86493	29580
559.98865	29754
560.11243	29973
560.23615	30302
560.35986	30476
560.48358	29629
560.6073	29713
560.73108	29470
560.8548	29881
560.97852	30176
561.10223	30329
561.22601	30517
561.34973	30509
561.47345	30454
561.59717	30582
561.72095	30664
561.84467	31069
561.96838	31186
562.0921	31110
562.21582	31237
562.3396	31616
562.46332	30919
562.58704	30722
562.71075	30877
562.83453	30860
562.95825	30186
563.08197	30468
563.20569	30372
563.32941	30456
563.45319	30124
563.5769	30341
563.70062	30224
563.82434	30343
563.94806	30346
564.07184	30809
564.19556	30949
564.31927	31048
564.44299	31710
564.56671	31625
564.69043	31766
564.81421	32701
564.93793	33656
565.06165	34096
565.18536	34988
565.30908	35506
565.4328	36148
565.55658	36626
565.6803	36950
565.80402	36996
565.92773	36736
566.05145	36404
566.17517	35764
566.29895	34878
566.42267	34568
566.54639	33783
566.6701	33228
566.79382	32635
566.91754	32365
567.04126	32333
567.16498	32498
567.28876	32366
567.41248	32526
567.53619	32649
567.65991	32611
567.78363	33646
567.90735	34889
568.03107	36142
568.15479	37708
568.2785	38517
568.40222	38861
568.52594	38775
568.64972	38706
568.77344	38205
568.89716	36930
569.02087	35528
569.14459	35042
569.26831	34208
569.39203	32942
569.51575	32891
569.63947	32730
569.76318	32240
569.8869	32197
570.01062	31815
570.13434	31769
570.25806	31739
570.38177	31374
570.50549	30824
570.62921	31131
570.75293	31449
570.87665	31123
571.00037	30776
571.12408	30948
571.2478	30741
571.37152	31237
571.49524	30982
571.61896	30643
571.74268	31212
571.86639	31236
571.99011	31372
572.11383	31253
572.23755	31551
572.36127	31099
572.48499	31125
572.6087	31148
572.73242	30686
572.85608	30749
572.9798	30626
573.10352	30593
573.22723	30298
573.35095	30384
573.47467	30784
573.59839	30656
573.72211	30599
573.84583	30335
573.96948	30918
574.0932	31034
574.21692	31412
574.34064	31514
574.46436	31850
574.58807	31950
574.71179	31996
574.83545	32506
574.95917	33077
575.08289	34030
575.2066	34498
575.33032	35417
575.45398	36098
575.5777	37024
575.70142	37589
575.82513	37806
575.94879	37381
576.07251	37851
576.19623	36979
576.31995	36808
576.4436	35548
576.56732	34812
576.69104	34586
576.81476	33675
576.93842	33511
577.06213	32950
577.18585	32963
577.30951	32120
577.43323	31560
577.55695	31628
577.6806	31632
577.80432	31208
577.92804	31170
578.0517	31183
578.17542	31075
578.29913	31305
578.42279	31182
578.54651	30569
578.67023	30456
578.79388	30875
578.9176	31091
579.04126	31016
579.16498	31149
579.28864	31141
579.41235	30775
579.53607	30850
579.65973	31072
579.78345	31110
579.9071	30659
580.03082	30800
580.15448	30730
580.2782	30961
580.40186	30962
580.52557	30578
580.64923	30468
580.77295	30572
580.89661	30319
581.02032	30242
581.14398	30566
581.2677	30742
581.39136	30572
581.51501	30449
581.63873	30732
581.76239	30607
581.88611	30662
582.00977	30944
582.13342	30701
582.25714	30353
582.3808	30840
582.50452	30639
582.62817	30951
582.75183	31065
582.87555	31639
582.99921	31139
583.12286	31248
583.24652	31377
583.37024	31543
583.4939	31403
583.61755	31167
583.74127	31354
583.86493	31352
583.98859	31280
584.11224	31242
584.23596	31390
584.35962	31674
584.48328	31502
584.60693	31891
584.73059	31860
584.85431	31673
584.97797	31767
585.10162	31413
585.22528	31531
585.34894	31851
585.4726	32270
585.59625	32437
585.71997	32283
585.84363	31915
585.96729	32362
586.09094	31976
586.2146	32239
586.33826	32175
586.46191	32438
586.58557	32497
586.70923	32745
586.83289	33008
586.95654	33527
587.0802	33685
587.20386	34134
587.32751	34018
587.45117	34452
587.57483	34980
587.69849	35833
587.82214	36138
587.9458	36338
588.06946	36767
588.19312	36744
588.31671	36258
588.44037	35516
588.56403	34715
588.68768	34227
588.81134	34079
588.935	33474
589.05865	32943
589.18225	32949
589.30591	32919
589.42957	32305
589.55322	31995
589.67688	32153
589.80048	31709
589.92413	31621
590.04779	31806
590.17139	31675
590.29504	31637
590.4187	31874
590.54236	31999
590.66595	31568
590.78961	31689
590.91327	32054
591.03687	31583
591.16052	31988
591.28412	31206
591.40778	31494
591.53143	31733
591.65503	31644
591.77869	32143
591.90228	32668
592.02594	32454
592.14954	32498
592.27319	32487
592.39679	32172
592.52045	32957
592.64404	32723
592.7677	32867
592.8913	33156
593.01495	32986
593.13855	32629
593.26221	32821
593.3858	32641
593.5094	32466
593.63306	32389
593.75665	31972
593.88031	32010
594.00391	31947
594.1275	32388
594.2511	32563
594.37476	32229
594.49835	31966
594.62195	32186
594.74561	32460
594.8692	32319
594.9928	32579
595.11639	32450
595.24005	32243
595.36365	31609
595.48724	31781
595.61084	31895
595.73444	32221
