Date and Time:                Tue Apr 30 15:15:32.960 2024
Software Version:             4.30.30034.0
Unstabilized Temperature (C): -74.055
Model:                        DU970P_BVF
Data Type:                    Counts
Acquisition Mode:             Accumulate
Trigger Mode:                 Internal
Exposure Time (secs):         0.51067
Accumulate Cycle Time (secs): 0.51067
Frequency (Hz):               1.9582
Number of Accumulations:      50
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     1
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                21547
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                KY-3410
Wavelength (nm):              668.287
Grating Groove Density (l/mm):599.775
Grating Blaze:                650nm
Output Direct Slit Width (um): 260



552.68842	28026
552.81213	27846
552.93585	27766
553.05963	27721
553.18335	27575
553.30707	27363
553.43079	27290
553.55457	27211
553.67828	27441
553.802	27480
553.92572	27875
554.04944	27700
554.17322	27500
554.29694	27770
554.42065	27654
554.54437	27811
554.66815	27542
554.79187	27689
554.91559	28041
555.03931	27894
555.16309	28357
555.2868	28578
555.41052	29049
555.53424	29088
555.65802	29257
555.78174	29262
555.90546	29231
556.02917	29363
556.15295	29336
556.27667	29816
556.40039	30043
556.52411	29522
556.64789	29997
556.77161	30552
556.89532	30377
557.01904	30681
557.14282	30179
557.26654	29691
557.39026	29733
557.51398	29742
557.63776	29521
557.76147	29739
557.88519	29543
558.00891	29150
558.13269	29505
558.25641	29595
558.38013	28987
558.50385	29277
558.62762	29401
558.75134	29230
558.87506	29034
558.99878	29358
559.12256	29571
559.24628	29403
559.37	29545
559.49371	29750
559.61749	29761
559.74121	29452
559.86493	30114
559.98865	29822
560.11243	30276
560.23615	30763
560.35986	30781
560.48358	30369
560.6073	29938
560.73108	30582
560.8548	31318
560.97852	30849
561.10223	31242
561.22601	31695
561.34973	31524
561.47345	31242
561.59717	31495
561.72095	31489
561.84467	31318
561.96838	30841
562.0921	31014
562.21582	30684
562.3396	30894
562.46332	30829
562.58704	30986
562.71075	30527
562.83453	30838
562.95825	30741
563.08197	30572
563.20569	30606
563.32941	30242
563.45319	30358
563.5769	30055
563.70062	30180
563.82434	30186
563.94806	30434
564.07184	30662
564.19556	30171
564.31927	30024
564.44299	30087
564.56671	29957
564.69043	30169
564.81421	30317
564.93793	30500
565.06165	29823
565.18536	29855
565.30908	30048
565.4328	30084
565.55658	29680
565.6803	29629
565.80402	29170
565.92773	29592
566.05145	28940
566.17517	29356
566.29895	29063
566.42267	29033
566.54639	29397
566.6701	29296
566.79382	28772
566.91754	28686
567.04126	28891
567.16498	28886
567.28876	28605
567.41248	28698
567.53619	28321
567.65991	28206
567.78363	28054
567.90735	28289
568.03107	28800
568.15479	28617
568.2785	28377
568.40222	28252
568.52594	28649
568.64972	28899
568.77344	28700
568.89716	28472
569.02087	28366
569.14459	28273
569.26831	28471
569.39203	28547
569.51575	28230
569.63947	28401
569.76318	28321
569.8869	28501
570.01062	28617
570.13434	28418
570.25806	28440
570.38177	28468
570.50549	28327
570.62921	28516
570.75293	29370
570.87665	28691
571.00037	28850
571.12408	28618
571.2478	28768
571.37152	28789
571.49524	28560
571.61896	28585
571.74268	28656
571.86639	28968
571.99011	28929
572.11383	29011
572.23755	29348
572.36127	29468
572.48499	29412
572.6087	29817
572.73242	29640
572.85608	29566
572.9798	29800
573.10352	29305
573.22723	29464
573.35095	30224
573.47467	29957
573.59839	30304
573.72211	30302
573.84583	30197
573.96948	29833
574.0932	29897
574.21692	30734
574.34064	30636
574.46436	30872
574.58807	30331
574.71179	30984
574.83545	31435
574.95917	32196
575.08289	32929
575.2066	33813
575.33032	34173
575.45398	34741
575.5777	35272
575.70142	36105
575.82513	36355
575.94879	37596
576.07251	37893
576.19623	38189
576.31995	39381
576.4436	39161
576.56732	39258
576.69104	38954
576.81476	38210
576.93842	38330
577.06213	38382
577.18585	37573
577.30951	36353
577.43323	35118
577.55695	34883
577.6806	34475
577.80432	33465
577.92804	33108
578.0517	33129
578.17542	32343
578.29913	31906
578.42279	31822
578.54651	31105
578.67023	31207
578.79388	31155
578.9176	30798
579.04126	30949
579.16498	30894
579.28864	30654
579.41235	30335
579.53607	30413
579.65973	30681
579.78345	30483
579.9071	30484
580.03082	30178
580.15448	30046
580.2782	30452
580.40186	30665
580.52557	30469
580.64923	30887
580.77295	30850
580.89661	30687
581.02032	31193
581.14398	30878
581.2677	31076
581.39136	31319
581.51501	31052
581.63873	31028
581.76239	31277
581.88611	31136
582.00977	31009
582.13342	30863
582.25714	30808
582.3808	31006
582.50452	31027
582.62817	31082
582.75183	31281
582.87555	31116
582.99921	31293
583.12286	30915
583.24652	31241
583.37024	31382
583.4939	31115
583.61755	30885
583.74127	30443
583.86493	30924
583.98859	30985
584.11224	31180
584.23596	30778
584.35962	31076
584.48328	31074
584.60693	30919
584.73059	30915
584.85431	31129
584.97797	30584
585.10162	30540
585.22528	30865
585.34894	30964
585.4726	31057
585.59625	30857
585.71997	30885
585.84363	31309
585.96729	30773
586.09094	31086
586.2146	31211
586.33826	31148
586.46191	31317
586.58557	31008
586.70923	31293
586.83289	31057
586.95654	31521
587.0802	31892
587.20386	31990
587.32751	31881
587.45117	32721
587.57483	32656
587.69849	32822
587.82214	32510
587.9458	33483
588.06946	33778
588.19312	34077
588.31671	34482
588.44037	34830
588.56403	34605
588.68768	34760
588.81134	34718
588.935	34399
589.05865	34397
589.18225	33727
589.30591	33572
589.42957	33172
589.55322	32605
589.67688	32466
589.80048	31454
589.92413	32569
590.04779	32465
590.17139	32084
590.29504	31559
590.4187	32021
590.54236	32056
590.66595	31271
590.78961	31545
590.91327	31321
591.03687	31106
591.16052	31577
591.28412	30960
591.40778	31141
591.53143	31423
591.65503	31587
591.77869	31651
591.90228	32039
592.02594	32356
592.14954	32082
592.27319	31908
592.39679	31801
592.52045	31906
592.64404	32179
592.7677	32181
592.8913	32831
593.01495	32357
593.13855	32690
593.26221	32573
593.3858	33135
593.5094	33562
593.63306	33500
593.75665	33379
593.88031	33415
594.00391	33433
594.1275	33387
594.2511	33469
594.37476	33250
594.49835	33368
594.62195	33708
594.74561	33725
594.8692	33487
594.9928	33863
595.11639	33762
595.24005	33517
595.36365	33124
595.48724	32942
595.61084	33590
595.73444	33733
