552.68842	19123
552.81213	19154
552.93585	19246
553.05963	19254
553.18335	19206
553.30707	19163
553.43079	19296
553.55457	19171
553.67828	19304
553.802	19547
553.92572	19534
554.04944	19605
554.17322	19793
554.29694	20262
554.42065	20478
554.54437	20660
554.66815	21571
554.79187	21800
554.91559	22229
555.03931	22736
555.16309	22766
555.2868	23170
555.41052	22924
555.53424	22236
555.65802	21580
555.78174	21409
555.90546	20956
556.02917	20492
556.15295	20411
556.27667	20383
556.40039	20204
556.52411	19967
556.64789	20020
556.77161	20007
556.89532	20079
557.01904	19818
557.14282	19837
557.26654	19946
557.39026	20281
557.51398	20092
557.63776	20047
557.76147	19768
557.88519	19838
558.00891	19933
558.13269	20076
558.25641	19938
558.38013	20067
558.50385	20114
558.62762	20236
558.75134	20172
558.87506	20169
558.99878	20330
559.12256	20219
559.24628	20029
559.37	20097
559.49371	19818
559.61749	19867
559.74121	19908
559.86493	19986
559.98865	20149
560.11243	20048
560.23615	20058
560.35986	20080
560.48358	19763
560.6073	19953
560.73108	19897
560.8548	19689
560.97852	19934
561.10223	19794
561.22601	20069
561.34973	19961
561.47345	20021
561.59717	20081
561.72095	19998
561.84467	20029
561.96838	19874
562.0921	20011
562.21582	19909
562.3396	19821
562.46332	20063
562.58704	19975
562.71075	20135
562.83453	19876
562.95825	20051
563.08197	20038
563.20569	20199
563.32941	19968
563.45319	20197
563.5769	20078
563.70062	20372
563.82434	20297
563.94806	20304
564.07184	20467
564.19556	20539
564.31927	20308
564.44299	20181
564.56671	20278
564.69043	20258
564.81421	20343
564.93793	20362
565.06165	20248
565.18536	20316
565.30908	20311
565.4328	20364
565.55658	20218
565.6803	20038
565.80402	20060
565.92773	20079
566.05145	20313
566.17517	20308
566.29895	20182
566.42267	20098
566.54639	20003
566.6701	20161
566.79382	19810
566.91754	19925
567.04126	19893
567.16498	19824
567.28876	19720
567.41248	19702
567.53619	19799
567.65991	19580
567.78363	19783
567.90735	19771
568.03107	19816
568.15479	19811
568.2785	19772
568.40222	20040
568.52594	19908
568.64972	19893
568.77344	19724
568.89716	19946
569.02087	19720
569.14459	19911
569.26831	19768
569.39203	19873
569.51575	20032
569.63947	19914
569.76318	19876
569.8869	20138
570.01062	20200
570.13434	20454
570.25806	20219
570.38177	20411
570.50549	20566
570.62921	20689
570.75293	20676
570.87665	20966
571.00037	20963
571.12408	20953
571.2478	21136
571.37152	21078
571.49524	21148
571.61896	21157
571.74268	21247
571.86639	21108
571.99011	20957
572.11383	21072
572.23755	20881
572.36127	20631
572.48499	20780
572.6087	20965
572.73242	20924
572.85608	20693
572.9798	20788
573.10352	20982
573.22723	20881
573.35095	20984
573.47467	21087
573.59839	20983
573.72211	20942
573.84583	20580
573.96948	20613
574.0932	20511
574.21692	20467
574.34064	20491
574.46436	20583
574.58807	20546
574.71179	20527
574.83545	20423
574.95917	20497
575.08289	20432
575.2066	20514
575.33032	20463
575.45398	20341
575.5777	20254
575.70142	20287
575.82513	20201
575.94879	20222
576.07251	20390
576.19623	20412
576.31995	20451
576.4436	20486
576.56732	20104
576.69104	20202
576.81476	20079
576.93842	20389
577.06213	20297
577.18585	20244
577.30951	20309
577.43323	20334
577.55695	20324
577.6806	20074
577.80432	20361
577.92804	20378
578.0517	20287
578.17542	20423
578.29913	20206
578.42279	20225
578.54651	20195
578.67023	20123
578.79388	19982
578.9176	20467
579.04126	20144
579.16498	20296
579.28864	20333
579.41235	20187
579.53607	19954
579.65973	20076
579.78345	20261
579.9071	20197
580.03082	20007
580.15448	20258
580.2782	20294
580.40186	20384
580.52557	20288
580.64923	20127
580.77295	20076
580.89661	20146
581.02032	20254
581.14398	20303
581.2677	20119
581.39136	20292
581.51501	20315
581.63873	20370
581.76239	20424
581.88611	20282
582.00977	20463
582.13342	20124
582.25714	20067
582.3808	20351
582.50452	20202
582.62817	20363
582.75183	20480
582.87555	20439
582.99921	20374
583.12286	20413
583.24652	20520
583.37024	20383
583.4939	20282
583.61755	20580
583.74127	20574
583.86493	20487
583.98859	20463
584.11224	20536
584.23596	20630
584.35962	20700
584.48328	20627
584.60693	20489
584.73059	20542
584.85431	20383
584.97797	20538
585.10162	20550
585.22528	20681
585.34894	20475
585.4726	20640
585.59625	20486
585.71997	20507
585.84363	20535
585.96729	20490
586.09094	20461
586.2146	20624
586.33826	20402
586.46191	20418
586.58557	20685
586.70923	20538
586.83289	20511
586.95654	20728
587.0802	20570
587.20386	20534
587.32751	20631
587.45117	20741
587.57483	20856
587.69849	20734
587.82214	20977
587.9458	20993
588.06946	21136
588.19312	21111
588.31671	21437
588.44037	21341
588.56403	21189
588.68768	21046
588.81134	21274
588.935	21346
589.05865	21215
589.18225	21240
589.30591	21243
589.42957	21377
589.55322	21223
589.67688	21151
589.80048	20938
589.92413	20825
590.04779	21097
590.17139	20839
590.29504	20967
590.4187	21026
590.54236	20933
590.66595	20899
590.78961	20555
590.91327	20710
591.03687	20717
591.16052	20778
591.28412	20557
591.40778	20700
591.53143	20931
591.65503	20615
591.77869	20716
591.90228	20865
592.02594	20788
592.14954	20712
592.27319	20614
592.39679	20802
592.52045	20839
592.64404	20555
592.7677	20705
592.8913	20911
593.01495	20761
593.13855	20766
593.26221	20601
593.3858	20776
593.5094	20899
593.63306	20613
593.75665	20487
593.88031	20602
594.00391	20924
594.1275	20744
594.2511	20912
594.37476	20740
594.49835	20698
594.62195	20681
594.74561	20994
594.8692	20815
594.9928	20825
595.11639	20705
595.24005	20807
