Date and Time:                Tue Apr 30 10:27:23.807 2024
Software Version:             4.30.30034.0
Unstabilized Temperature (C): -73.406
Model:                        DU970P_BVF
Data Type:                    Counts
Acquisition Mode:             Accumulate
Trigger Mode:                 Internal
Exposure Time (secs):         0.51067
Accumulate Cycle Time (secs): 0.51067
Frequency (Hz):               1.9582
Number of Accumulations:      50
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     1
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                21547
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                KY-3410
Wavelength (nm):              668.287
Grating Groove Density (l/mm):599.775
Grating Blaze:                650nm
Output Direct Slit Width (um): 260



552.68842	25962
552.81213	25735
552.93585	25598
553.05963	25741
553.18335	25971
553.30707	26062
553.43079	25843
553.55457	25749
553.67828	25986
553.802	25819
553.92572	25771
554.04944	25911
554.17322	26105
554.29694	26104
554.42065	25787
554.54437	26189
554.66815	26395
554.79187	25969
554.91559	26055
555.03931	26632
555.16309	26238
555.2868	26305
555.41052	26285
555.53424	26583
555.65802	26144
555.78174	26778
555.90546	26522
556.02917	26418
556.15295	26635
556.27667	27312
556.40039	27034
556.52411	27692
556.64789	28130
556.77161	28269
556.89532	28743
557.01904	28674
557.14282	28732
557.26654	28159
557.39026	27663
557.51398	27657
557.63776	27463
557.76147	27448
557.88519	27781
558.00891	27366
558.13269	27767
558.25641	27566
558.38013	27468
558.50385	27071
558.62762	27208
558.75134	27280
558.87506	26949
558.99878	26595
559.12256	26900
559.24628	26850
559.37	27060
559.49371	26981
559.61749	26595
559.74121	26811
559.86493	26877
559.98865	27253
560.11243	27477
560.23615	27398
560.35986	27562
560.48358	27632
560.6073	27546
560.73108	27914
560.8548	27790
560.97852	28070
561.10223	28409
561.22601	28567
561.34973	29057
561.47345	28722
561.59717	28795
561.72095	28740
561.84467	28487
561.96838	28122
562.0921	28309
562.21582	28476
562.3396	28259
562.46332	28440
562.58704	28194
562.71075	28168
562.83453	27904
562.95825	28030
563.08197	28243
563.20569	28241
563.32941	28538
563.45319	28297
563.5769	28469
563.70062	28219
563.82434	28397
563.94806	28244
564.07184	28624
564.19556	28613
564.31927	28762
564.44299	28840
564.56671	28976
564.69043	29054
564.81421	29252
564.93793	29306
565.06165	29434
565.18536	29514
565.30908	29547
565.4328	28928
565.55658	29106
565.6803	28638
565.80402	28714
565.92773	28648
566.05145	28346
566.17517	28400
566.29895	28475
566.42267	28171
566.54639	28490
566.6701	28233
566.79382	28270
566.91754	28340
567.04126	27845
567.16498	27861
567.28876	27895
567.41248	27626
567.53619	27812
567.65991	27970
567.78363	27469
567.90735	27566
568.03107	27552
568.15479	27563
568.2785	27293
568.40222	27541
568.52594	27647
568.64972	27481
568.77344	27939
568.89716	27905
569.02087	28039
569.14459	27822
569.26831	28130
569.39203	28222
569.51575	28289
569.63947	28116
569.76318	28061
569.8869	28247
570.01062	28653
570.13434	29005
570.25806	28875
570.38177	28760
570.50549	28931
570.62921	29055
570.75293	28988
570.87665	29397
571.00037	29095
571.12408	29251
571.2478	29242
571.37152	28991
571.49524	29695
571.61896	29482
571.74268	29742
571.86639	29619
571.99011	29706
572.11383	29673
572.23755	29653
572.36127	29997
572.48499	29627
572.6087	29946
572.73242	30016
572.85608	30033
572.9798	30468
573.10352	30420
573.22723	30413
573.35095	30403
573.47467	30608
573.59839	30690
573.72211	30709
573.84583	31396
573.96948	31663
574.0932	32219
574.21692	32416
574.34064	32817
574.46436	32625
574.58807	33202
574.71179	32745
574.83545	33055
574.95917	33082
575.08289	33079
575.2066	33071
575.33032	33241
575.45398	33141
575.5777	32845
575.70142	33208
575.82513	32264
575.94879	32595
576.07251	33169
576.19623	32395
576.31995	32647
576.4436	32808
576.56732	32633
576.69104	32405
576.81476	32020
576.93842	31925
577.06213	32092
577.18585	32593
577.30951	32262
577.43323	32673
577.55695	32573
577.6806	32025
577.80432	32158
577.92804	32039
578.0517	32581
578.17542	32175
578.29913	32182
578.42279	31882
578.54651	32334
578.67023	32278
578.79388	31789
578.9176	32125
579.04126	31800
579.16498	32282
579.28864	32147
579.41235	32320
579.53607	32237
579.65973	31853
579.78345	32060
579.9071	32129
580.03082	32421
580.15448	32374
580.2782	32502
580.40186	32489
580.52557	32416
580.64923	32526
580.77295	33296
580.89661	33397
581.02032	33771
581.14398	33982
581.2677	33770
581.39136	34066
581.51501	33947
581.63873	34216
581.76239	33507
581.88611	33416
582.00977	32985
582.13342	33127
582.25714	32711
582.3808	33286
582.50452	32827
582.62817	32385
582.75183	32929
582.87555	32539
582.99921	32177
583.12286	32375
583.24652	32845
583.37024	32880
583.4939	32788
583.61755	32571
583.74127	33016
583.86493	33385
583.98859	33246
584.11224	33564
584.23596	33876
584.35962	33409
584.48328	33713
584.60693	33839
584.73059	34200
584.85431	33659
584.97797	33128
585.10162	33787
585.22528	33661
585.34894	33332
585.4726	33228
585.59625	32924
585.71997	32680
585.84363	32794
585.96729	33098
586.09094	33271
586.2146	32987
586.33826	33577
586.46191	33222
586.58557	33338
586.70923	33631
586.83289	33397
586.95654	33904
587.0802	34185
587.20386	33419
587.32751	33970
