Date and Time:                Tue Apr 30 10:14:52.711 2024
Software Version:             4.30.30034.0
Unstabilized Temperature (C): -73.406
Model:                        DU970P_BVF
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.51067
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     1
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                21547
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                KY-3410
Wavelength (nm):              668.287
Grating Groove Density (l/mm):599.775
Grating Blaze:                650nm
Output Direct Slit Width (um): 260



552.68842	471
552.81213	474
552.93585	453
553.05963	469
553.18335	472
553.30707	453
553.43079	481
553.55457	461
553.67828	487
553.802	457
553.92572	431
554.04944	518
554.17322	469
554.29694	483
554.42065	472
554.54437	477
554.66815	471
554.79187	464
554.91559	502
555.03931	477
555.16309	458
555.2868	476
555.41052	454
555.53424	450
555.65802	469
555.78174	472
555.90546	479
556.02917	457
556.15295	479
556.27667	510
556.40039	495
556.52411	497
556.64789	482
556.77161	518
556.89532	522
557.01904	536
557.14282	485
557.26654	493
557.39026	483
557.51398	488
557.63776	472
557.76147	489
557.88519	487
558.00891	526
558.13269	522
558.25641	485
558.38013	485
558.50385	482
558.62762	523
558.75134	473
558.87506	500
558.99878	488
559.12256	507
559.24628	516
559.37	470
559.49371	484
559.61749	473
559.74121	490
559.86493	513
559.98865	489
560.11243	495
560.23615	511
560.35986	525
560.48358	484
560.6073	483
560.73108	486
560.8548	527
560.97852	529
561.10223	534
561.22601	533
561.34973	515
561.47345	499
561.59717	507
561.72095	513
561.84467	510
561.96838	514
562.0921	494
562.21582	519
562.3396	535
562.46332	489
562.58704	519
562.71075	467
562.83453	491
562.95825	507
563.08197	513
563.20569	504
563.32941	479
563.45319	496
563.5769	502
563.70062	512
563.82434	502
563.94806	504
564.07184	551
564.19556	539
564.31927	549
564.44299	522
564.56671	531
564.69043	491
564.81421	519
564.93793	481
565.06165	530
565.18536	512
565.30908	516
565.4328	483
565.55658	538
565.6803	502
565.80402	508
565.92773	549
566.05145	524
566.17517	524
566.29895	492
566.42267	517
566.54639	487
566.6701	539
566.79382	496
566.91754	473
567.04126	457
567.16498	487
567.28876	530
567.41248	496
567.53619	493
567.65991	472
567.78363	506
567.90735	509
568.03107	499
568.15479	476
568.2785	496
568.40222	506
568.52594	510
568.64972	510
568.77344	491
568.89716	485
569.02087	497
569.14459	489
569.26831	478
569.39203	514
569.51575	479
569.63947	509
569.76318	495
569.8869	532
570.01062	497
570.13434	556
570.25806	517
570.38177	527
570.50549	491
570.62921	488
570.75293	518
570.87665	511
571.00037	523
571.12408	519
571.2478	521
571.37152	512
571.49524	527
571.61896	561
571.74268	514
571.86639	519
571.99011	527
572.11383	533
572.23755	562
572.36127	518
572.48499	538
572.6087	543
572.73242	542
572.85608	520
572.9798	541
573.10352	544
573.22723	569
573.35095	556
573.47467	524
573.59839	547
573.72211	553
573.84583	573
573.96948	582
574.0932	549
574.21692	567
574.34064	631
574.46436	600
574.58807	576
574.71179	550
574.83545	536
574.95917	603
575.08289	530
575.2066	593
575.33032	569
575.45398	582
575.5777	595
575.70142	559
575.82513	572
575.94879	572
576.07251	621
576.19623	545
576.31995	591
576.4436	602
576.56732	559
576.69104	592
576.81476	611
576.93842	569
577.06213	543
577.18585	575
577.30951	542
577.43323	560
577.55695	574
577.6806	564
577.80432	581
577.92804	601
578.0517	564
578.17542	561
578.29913	576
578.42279	554
578.54651	594
578.67023	571
578.79388	616
578.9176	577
579.04126	582
579.16498	563
579.28864	601
579.41235	590
579.53607	556
579.65973	567
579.78345	599
579.9071	580
580.03082	586
580.15448	568
580.2782	608
580.40186	607
580.52557	553
580.64923	580
580.77295	598
580.89661	643
581.02032	605
581.14398	650
581.2677	633
581.39136	659
581.51501	604
581.63873	675
581.76239	626
581.88611	573
582.00977	626
582.13342	608
582.25714	638
582.3808	590
582.50452	613
582.62817	618
582.75183	603
582.87555	603
582.99921	627
583.12286	596
583.24652	609
583.37024	601
583.4939	624
583.61755	615
583.74127	653
583.86493	615
583.98859	623
584.11224	617
584.23596	666
584.35962	670
584.48328	621
584.60693	658
584.73059	662
584.85431	662
584.97797	612
585.10162	594
585.22528	623
585.34894	692
585.4726	607
585.59625	638
585.71997	594
585.84363	587
585.96729	590
586.09094	658
586.2146	586
586.33826	609
586.46191	586
586.58557	630
586.70923	600
586.83289	586
586.95654	674
587.0802	606
587.20386	593
587.32751	595
587.45117	601
587.57483	619
587.69849	599
587.82214	564
587.9458	587
588.06946	620
588.19312	588
588.31671	576
588.44037	519
588.56403	552
588.68768	598
588.81134	581
588.935	606
589.05865	588
589.18225	570
589.30591	605
589.42957	604
589.55322	621
589.67688	626
589.80048	591
589.92413	625
590.04779	597
590.17139	669
590.29504	670
590.4187	618
590.54236	637
590.66595	620
590.78961	626
590.91327	638
591.03687	638
591.16052	632
591.28412	652
591.40778	575
591.53143	579
591.65503	587
591.77869	631
591.90228	624
592.02594	593
592.14954	592
592.27319	590
592.39679	591
592.52045	617
592.64404	646
592.7677	604
592.8913	596
593.01495	640
593.13855	596
