Date and Time:                Tue Apr 30 10:20:37.076 2024
Software Version:             4.30.30034.0
Unstabilized Temperature (C): -73.406
Model:                        DU970P_BVF
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.51067
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     1
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                21547
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                KY-3410
Wavelength (nm):              668.287
Grating Groove Density (l/mm):599.775
Grating Blaze:                650nm
Output Direct Slit Width (um): 260



552.68842	491
552.81213	454
552.93585	459
553.05963	483
553.18335	463
553.30707	453
553.43079	455
553.55457	453
553.67828	451
553.802	470
553.92572	485
554.04944	490
554.17322	468
554.29694	469
554.42065	488
554.54437	481
554.66815	470
554.79187	488
554.91559	460
555.03931	499
555.16309	478
555.2868	478
555.41052	486
555.53424	496
555.65802	464
555.78174	483
555.90546	483
556.02917	495
556.15295	493
556.27667	513
556.40039	499
556.52411	494
556.64789	498
556.77161	512
556.89532	550
557.01904	507
557.14282	517
557.26654	483
557.39026	486
557.51398	487
557.63776	515
557.76147	521
557.88519	503
558.00891	522
558.13269	492
558.25641	485
558.38013	511
558.50385	473
558.62762	492
558.75134	492
558.87506	475
558.99878	472
559.12256	483
559.24628	511
559.37	499
559.49371	514
559.61749	473
559.74121	439
559.86493	490
559.98865	500
560.11243	510
560.23615	489
560.35986	480
560.48358	481
560.6073	502
560.73108	470
560.8548	472
560.97852	466
561.10223	548
561.22601	518
561.34973	537
561.47345	539
561.59717	514
561.72095	532
561.84467	524
561.96838	541
562.0921	509
562.21582	485
562.3396	490
562.46332	494
562.58704	511
562.71075	470
562.83453	482
562.95825	514
563.08197	515
563.20569	529
563.32941	501
563.45319	527
563.5769	517
563.70062	512
563.82434	492
563.94806	523
564.07184	472
564.19556	525
564.31927	498
564.44299	527
564.56671	506
564.69043	516
564.81421	539
564.93793	548
565.06165	533
565.18536	533
565.30908	516
565.4328	567
565.55658	513
565.6803	538
565.80402	511
565.92773	508
566.05145	522
566.17517	532
566.29895	506
566.42267	462
566.54639	494
566.6701	490
566.79382	473
566.91754	505
567.04126	508
567.16498	492
567.28876	489
567.41248	514
567.53619	514
567.65991	515
567.78363	475
567.90735	495
568.03107	496
568.15479	527
568.2785	481
568.40222	506
568.52594	484
568.64972	514
568.77344	473
568.89716	501
569.02087	482
569.14459	501
569.26831	513
569.39203	501
569.51575	516
569.63947	512
569.76318	494
569.8869	499
570.01062	546
570.13434	523
570.25806	512
570.38177	513
570.50549	515
570.62921	520
570.75293	513
570.87665	547
571.00037	530
571.12408	498
571.2478	520
571.37152	546
571.49524	476
571.61896	551
571.74268	528
571.86639	516
571.99011	547
572.11383	538
572.23755	507
572.36127	521
572.48499	541
572.6087	543
572.73242	526
572.85608	560
572.9798	545
573.10352	550
573.22723	534
573.35095	547
573.47467	525
573.59839	570
573.72211	576
573.84583	585
573.96948	576
574.0932	576
574.21692	610
574.34064	593
574.46436	584
574.58807	595
574.71179	591
574.83545	602
574.95917	558
575.08289	600
575.2066	594
575.33032	626
575.45398	595
575.5777	589
575.70142	596
575.82513	566
575.94879	599
576.07251	574
576.19623	606
576.31995	579
576.4436	578
576.56732	541
576.69104	591
576.81476	576
576.93842	571
577.06213	542
577.18585	590
577.30951	559
577.43323	590
577.55695	596
577.6806	586
577.80432	549
577.92804	571
578.0517	573
578.17542	605
578.29913	567
578.42279	566
578.54651	613
578.67023	577
578.79388	560
578.9176	553
579.04126	574
579.16498	593
579.28864	572
579.41235	603
579.53607	592
579.65973	545
579.78345	572
579.9071	575
580.03082	614
580.15448	585
580.2782	612
580.40186	606
580.52557	569
580.64923	563
580.77295	621
580.89661	601
581.02032	660
581.14398	642
581.2677	621
581.39136	591
581.51501	587
581.63873	628
581.76239	569
581.88611	598
582.00977	556
582.13342	600
582.25714	585
582.3808	620
582.50452	581
582.62817	562
582.75183	634
582.87555	609
582.99921	623
583.12286	543
583.24652	606
583.37024	610
583.4939	572
583.61755	585
583.74127	594
583.86493	605
583.98859	589
584.11224	582
584.23596	595
584.35962	589
584.48328	601
584.60693	550
584.73059	602
584.85431	587
584.97797	568
585.10162	609
585.22528	546
585.34894	562
585.4726	596
585.59625	550
585.71997	612
585.84363	564
585.96729	606
586.09094	600
586.2146	549
586.33826	569
586.46191	618
586.58557	585
586.70923	616
586.83289	599
586.95654	571
587.0802	620
587.20386	577
587.32751	611
587.45117	601
587.57483	541
587.69849	598
587.82214	587
587.9458	572
588.06946	564
588.19312	611
588.31671	605
588.44037	573
588.56403	613
588.68768	534
588.81134	644
588.935	607
589.05865	579
589.18225	619
589.30591	630
589.42957	609
589.55322	596
589.67688	581
589.80048	613
589.92413	638
590.04779	620
590.17139	632
590.29504	623
590.4187	654
590.54236	607
590.66595	633
590.78961	663
590.91327	640
591.03687	651
591.16052	645
591.28412	601
591.40778	575
591.53143	621
591.65503	608
591.77869	578
591.90228	607
592.02594	582
592.14954	622
592.27319	565
592.39679	619
592.52045	619
592.64404	610
592.7677	619
592.8913	572
593.01495	627
593.13855	591
