Date and Time:                Tue Apr 30 10:28:46.400 2024
Software Version:             4.30.30034.0
Unstabilized Temperature (C): -74.055
Model:                        DU970P_BVF
Data Type:                    Counts
Acquisition Mode:             Accumulate
Trigger Mode:                 Internal
Exposure Time (secs):         0.51067
Accumulate Cycle Time (secs): 0.51067
Frequency (Hz):               1.9582
Number of Accumulations:      50
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     1
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                21547
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                KY-3410
Wavelength (nm):              668.287
Grating Groove Density (l/mm):599.775
Grating Blaze:                650nm
Output Direct Slit Width (um): 260



552.68842	24745
552.81213	24803
552.93585	24681
553.05963	25210
553.18335	25145
553.30707	25066
553.43079	24933
553.55457	25089
553.67828	25097
553.802	25219
553.92572	25381
554.04944	25559
554.17322	25552
554.29694	25670
554.42065	25740
554.54437	25658
554.66815	25836
554.79187	25929
554.91559	26146
555.03931	25947
555.16309	25923
555.2868	25743
555.41052	26026
555.53424	25744
555.65802	26383
555.78174	26018
555.90546	25892
556.02917	26487
556.15295	26801
556.27667	27013
556.40039	26964
556.52411	27167
556.64789	27472
556.77161	27698
556.89532	28429
557.01904	28158
557.14282	27790
557.26654	27219
557.39026	27356
557.51398	27129
557.63776	27038
557.76147	27172
557.88519	27016
558.00891	27114
558.13269	26990
558.25641	27453
558.38013	26746
558.50385	26293
558.62762	26843
558.75134	26391
558.87506	26272
558.99878	26206
559.12256	26257
559.24628	26132
559.37	26230
559.49371	26276
559.61749	26052
559.74121	26079
559.86493	26132
559.98865	26719
560.11243	26671
560.23615	26485
560.35986	26738
560.48358	26475
560.6073	26513
560.73108	27023
560.8548	26957
560.97852	27461
561.10223	27709
561.22601	27755
561.34973	28026
561.47345	28105
561.59717	28218
561.72095	27957
561.84467	27805
561.96838	28124
562.0921	27190
562.21582	27481
562.3396	27529
562.46332	27671
562.58704	27515
562.71075	27659
562.83453	27360
562.95825	27134
563.08197	27463
563.20569	27262
563.32941	27200
563.45319	27683
563.5769	27254
563.70062	27649
563.82434	27297
563.94806	27709
564.07184	27972
564.19556	27938
564.31927	27504
564.44299	28306
564.56671	28253
564.69043	28320
564.81421	28439
564.93793	28444
565.06165	28640
565.18536	28832
565.30908	28464
565.4328	28588
565.55658	28088
565.6803	28336
565.80402	27977
565.92773	27850
566.05145	27573
566.17517	27829
566.29895	27865
566.42267	27642
566.54639	27525
566.6701	27648
566.79382	27429
566.91754	27439
567.04126	27640
567.16498	27038
567.28876	27457
567.41248	26736
567.53619	27244
567.65991	26840
567.78363	26788
567.90735	26825
568.03107	26742
568.15479	26965
568.2785	26908
568.40222	26944
568.52594	27103
568.64972	26886
568.77344	27391
568.89716	27154
569.02087	27247
569.14459	27515
569.26831	27797
569.39203	27414
569.51575	27724
569.63947	27754
569.76318	27605
569.8869	27940
570.01062	28015
570.13434	27735
570.25806	28116
570.38177	28048
570.50549	28119
570.62921	27957
570.75293	28476
570.87665	28286
571.00037	28646
571.12408	28252
571.2478	28558
571.37152	28219
571.49524	29131
571.61896	28821
571.74268	29219
571.86639	29048
571.99011	28669
572.11383	28781
572.23755	29261
572.36127	28989
572.48499	28942
572.6087	28971
572.73242	29051
572.85608	28900
572.9798	29417
573.10352	29733
573.22723	30182
573.35095	29758
573.47467	29461
573.59839	30079
573.72211	29807
573.84583	30262
573.96948	30580
574.0932	30954
574.21692	31550
574.34064	31951
574.46436	32444
574.58807	31941
574.71179	32229
574.83545	32315
574.95917	32827
575.08289	32318
575.2066	32847
575.33032	32620
575.45398	32441
575.5777	32425
575.70142	32550
575.82513	31956
575.94879	31656
576.07251	32100
576.19623	32202
576.31995	32125
576.4436	31790
576.56732	31823
576.69104	31471
576.81476	31070
576.93842	31404
577.06213	30611
577.18585	31342
577.30951	31285
577.43323	31699
577.55695	31595
577.6806	31142
577.80432	31289
577.92804	31312
578.0517	31343
578.17542	31029
578.29913	31179
578.42279	30931
578.54651	31310
578.67023	30814
578.79388	30969
578.9176	30828
579.04126	30757
579.16498	31202
579.28864	30942
579.41235	31420
579.53607	31311
579.65973	31129
579.78345	31117
579.9071	31417
580.03082	31360
580.15448	31654
580.2782	31598
580.40186	31792
580.52557	31865
580.64923	32144
580.77295	32709
580.89661	32970
581.02032	32888
581.14398	33299
581.2677	33198
581.39136	33392
581.51501	33430
581.63873	33114
581.76239	33029
581.88611	32663
582.00977	32440
582.13342	32742
582.25714	32137
582.3808	32154
582.50452	31969
582.62817	32181
582.75183	31949
582.87555	32017
582.99921	32132
583.12286	32210
583.24652	32389
583.37024	32440
583.4939	32488
583.61755	32298
583.74127	32607
583.86493	32653
583.98859	33287
584.11224	33482
584.23596	33377
584.35962	33443
584.48328	33679
584.60693	33533
584.73059	33679
584.85431	33337
584.97797	33267
585.10162	32798
585.22528	33122
585.34894	32653
585.4726	32397
585.59625	32367
585.71997	31655
585.84363	31857
585.96729	32157
586.09094	32481
586.2146	32351
586.33826	32514
586.46191	32943
586.58557	32612
586.70923	33048
586.83289	32912
586.95654	33272
587.0802	33525
587.20386	33401
587.32751	32880
587.45117	32873
587.57483	32514
587.69849	32781
587.82214	32307
587.9458	31597
588.06946	31855
588.19312	32025
588.31671	31676
588.44037	31682
588.56403	31982
588.68768	31920
588.81134	31416
588.935	31628
589.05865	31792
589.18225	31664
589.30591	32146
589.42957	32221
589.55322	32591
589.67688	32555
589.80048	32462
589.92413	32797
590.04779	33565
590.17139	32759
590.29504	33664
590.4187	33556
590.54236	33866
590.66595	33765
590.78961	33929
590.91327	34379
591.03687	34477
591.16052	34768
591.28412	34121
591.40778	33526
591.53143	33742
591.65503	33928
591.77869	33955
591.90228	33724
592.02594	33376
592.14954	33327
592.27319	32845
592.39679	32845
592.52045	32790
592.64404	33121
592.7677	33302
592.8913	32864
593.01495	32466
593.13855	32458
593.26221	32222
593.3858	31712
593.5094	32301
593.63306	32365
593.75665	32078
593.88031	32032
594.00391	31817
594.1275	32146
594.2511	32246
594.37476	31802
594.49835	31604
594.62195	31758
594.74561	32398
594.8692	31882
594.9928	31986
595.11639	31753
595.24005	32337
595.36365	32209
595.48724	32515
595.61084	32766
595.73444	32662
