Date and Time:                Tue Apr 30 10:20:55.788 2024
Software Version:             4.30.30034.0
Unstabilized Temperature (C): -73.406
Model:                        DU970P_BVF
Data Type:                    Counts
Acquisition Mode:             Accumulate
Trigger Mode:                 Internal
Exposure Time (secs):         0.51067
Accumulate Cycle Time (secs): 0.51067
Frequency (Hz):               1.9582
Number of Accumulations:      50
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     1
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                21547
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                KY-3410
Wavelength (nm):              668.287
Grating Groove Density (l/mm):599.775
Grating Blaze:                650nm
Output Direct Slit Width (um): 260



552.68842	23636
552.81213	23815
552.93585	23686
553.05963	23800
553.18335	23947
553.30707	24191
553.43079	24212
553.55457	24019
553.67828	23962
553.802	24237
553.92572	23813
554.04944	23995
554.17322	24262
554.29694	24914
554.42065	24637
554.54437	24779
554.66815	24656
554.79187	24930
554.91559	24398
555.03931	24999
555.16309	24720
555.2868	24905
555.41052	24985
555.53424	24620
555.65802	25233
555.78174	24822
555.90546	24938
556.02917	25191
556.15295	25107
556.27667	25727
556.40039	25630
556.52411	25859
556.64789	26481
556.77161	26790
556.89532	26659
557.01904	26831
557.14282	26423
557.26654	25914
557.39026	26027
557.51398	25622
557.63776	25685
557.76147	25914
557.88519	25760
558.00891	25792
558.13269	25710
558.25641	25797
558.38013	25416
558.50385	25438
558.62762	25215
558.75134	25001
558.87506	25015
558.99878	24974
559.12256	25134
559.24628	24788
559.37	25127
559.49371	25138
559.61749	25041
559.74121	24735
559.86493	25367
559.98865	25244
560.11243	25604
560.23615	25509
560.35986	25581
560.48358	25502
560.6073	25557
560.73108	25966
560.8548	26010
560.97852	26155
561.10223	26146
561.22601	26553
561.34973	26611
561.47345	26782
561.59717	26830
561.72095	26459
561.84467	26610
561.96838	26535
562.0921	26549
562.21582	26379
562.3396	26111
562.46332	26318
562.58704	26397
562.71075	26100
562.83453	26337
562.95825	26082
563.08197	26276
563.20569	26212
563.32941	26012
563.45319	26260
563.5769	26406
563.70062	26267
563.82434	26633
563.94806	26399
564.07184	26766
564.19556	26601
564.31927	26681
564.44299	26851
564.56671	26989
564.69043	26922
564.81421	26814
564.93793	27213
565.06165	27353
565.18536	27688
565.30908	27255
565.4328	27322
565.55658	26858
565.6803	26935
565.80402	26543
565.92773	26631
566.05145	26514
566.17517	26669
566.29895	26134
566.42267	26534
566.54639	26639
566.6701	26258
566.79382	26274
566.91754	26286
567.04126	26071
567.16498	25981
567.28876	26160
567.41248	25658
567.53619	25735
567.65991	25957
567.78363	25871
567.90735	25667
568.03107	25613
568.15479	25741
568.2785	25875
568.40222	25958
568.52594	25801
568.64972	25793
568.77344	26176
568.89716	26177
569.02087	26136
569.14459	26376
569.26831	26053
569.39203	26314
569.51575	26384
569.63947	26272
569.76318	26427
569.8869	26563
570.01062	26742
570.13434	26956
570.25806	26966
570.38177	26549
570.50549	26935
570.62921	27100
570.75293	27063
570.87665	27173
571.00037	27140
571.12408	27023
571.2478	26865
571.37152	26881
571.49524	27415
571.61896	27359
571.74268	27899
571.86639	27421
571.99011	27455
572.11383	27613
572.23755	27740
572.36127	28104
572.48499	27416
572.6087	28011
572.73242	27857
572.85608	28169
572.9798	28622
573.10352	28739
573.22723	29004
573.35095	28700
573.47467	28858
573.59839	29013
573.72211	28956
573.84583	29417
573.96948	30243
574.0932	30262
574.21692	30122
574.34064	30836
574.46436	30523
574.58807	31003
574.71179	31084
574.83545	30812
574.95917	30754
575.08289	30811
575.2066	31174
575.33032	30734
575.45398	30567
575.5777	30713
575.70142	30397
575.82513	30524
575.94879	30343
576.07251	30626
576.19623	30363
576.31995	30329
576.4436	30459
576.56732	30264
576.69104	29998
576.81476	29925
576.93842	29634
577.06213	29436
577.18585	29962
577.30951	30085
577.43323	30022
577.55695	30369
577.6806	29962
577.80432	29793
577.92804	30033
578.0517	30024
578.17542	29567
578.29913	29820
578.42279	29517
578.54651	29998
578.67023	29368
578.79388	29383
578.9176	29354
579.04126	29326
579.16498	29586
579.28864	29752
579.41235	29751
579.53607	30168
579.65973	29703
579.78345	30205
579.9071	30192
580.03082	30015
580.15448	30269
580.2782	30060
580.40186	30303
580.52557	30442
580.64923	30989
580.77295	31093
580.89661	31271
581.02032	31665
581.14398	31857
581.2677	31946
581.39136	31825
581.51501	32139
581.63873	31479
581.76239	31676
581.88611	31587
582.00977	31572
582.13342	31598
582.25714	31577
582.3808	31655
582.50452	31450
582.62817	30954
582.75183	30859
582.87555	30961
582.99921	31252
583.12286	31016
583.24652	30462
583.37024	31109
583.4939	30916
583.61755	30771
583.74127	31352
583.86493	31442
583.98859	31532
584.11224	31678
584.23596	31639
584.35962	31101
584.48328	31655
584.60693	31355
584.73059	31681
584.85431	31777
584.97797	31145
585.10162	31431
585.22528	31237
585.34894	31164
585.4726	30902
585.59625	30971
585.71997	30913
585.84363	30781
585.96729	31151
586.09094	31150
586.2146	31489
586.33826	31539
586.46191	31329
586.58557	31402
586.70923	31467
586.83289	31554
586.95654	31773
587.0802	31740
587.20386	32011
587.32751	31418
