Date and Time:                Tue Apr 30 10:34:41.696 2024
Software Version:             4.30.30034.0
Unstabilized Temperature (C): -74.055
Model:                        DU970P_BVF
Data Type:                    Counts
Acquisition Mode:             Accumulate
Trigger Mode:                 Internal
Exposure Time (secs):         0.51067
Accumulate Cycle Time (secs): 0.51067
Frequency (Hz):               1.9582
Number of Accumulations:      50
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     1
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                21547
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                KY-3410
Wavelength (nm):              668.287
Grating Groove Density (l/mm):599.775
Grating Blaze:                650nm
Output Direct Slit Width (um): 260



552.68842	25070
552.81213	25164
552.93585	24834
553.05963	25405
553.18335	25422
553.30707	25712
553.43079	25423
553.55457	25672
553.67828	25665
553.802	25600
553.92572	25763
554.04944	25838
554.17322	25681
554.29694	26084
554.42065	26367
554.54437	26167
554.66815	26538
554.79187	26458
554.91559	26125
555.03931	26549
555.16309	26703
555.2868	26673
555.41052	26520
555.53424	26645
555.65802	26527
555.78174	26301
555.90546	26401
556.02917	27043
556.15295	27128
556.27667	27055
556.40039	27429
556.52411	27507
556.64789	28181
556.77161	28369
556.89532	28738
557.01904	28449
557.14282	27966
557.26654	27568
557.39026	27609
557.51398	27219
557.63776	27332
557.76147	27689
557.88519	27725
558.00891	27844
558.13269	27931
558.25641	27633
558.38013	27311
558.50385	27437
558.62762	27085
558.75134	26827
558.87506	27158
558.99878	26895
559.12256	26926
559.24628	27036
559.37	27144
559.49371	27033
559.61749	26868
559.74121	26389
559.86493	27184
559.98865	27358
560.11243	27332
560.23615	27404
560.35986	27451
560.48358	27281
560.6073	27528
560.73108	27979
560.8548	28042
560.97852	28359
561.10223	28554
561.22601	28638
561.34973	28492
561.47345	28729
561.59717	28567
561.72095	28520
561.84467	28681
561.96838	28439
562.0921	28005
562.21582	28496
562.3396	28145
562.46332	28481
562.58704	28320
562.71075	28129
562.83453	28351
562.95825	28487
563.08197	28216
563.20569	28283
563.32941	28401
563.45319	28368
563.5769	28452
563.70062	28158
563.82434	28338
563.94806	28231
564.07184	28360
564.19556	28333
564.31927	28522
564.44299	28660
564.56671	28485
564.69043	28801
564.81421	28768
564.93793	29140
565.06165	29130
565.18536	29486
565.30908	29148
565.4328	29131
565.55658	29205
565.6803	28703
565.80402	28496
565.92773	28443
566.05145	28626
566.17517	28474
566.29895	28521
566.42267	28544
566.54639	28299
566.6701	28231
566.79382	27970
566.91754	28287
567.04126	27983
567.16498	27757
567.28876	27760
567.41248	27637
567.53619	27992
567.65991	28044
567.78363	27346
567.90735	27400
568.03107	27409
568.15479	27316
568.2785	27594
568.40222	27692
568.52594	27696
568.64972	27939
568.77344	27614
568.89716	27663
569.02087	27903
569.14459	28043
569.26831	27727
569.39203	28318
569.51575	28502
569.63947	28502
569.76318	28313
569.8869	28888
570.01062	28757
570.13434	28663
570.25806	28698
570.38177	29183
570.50549	28821
570.62921	29245
570.75293	29335
570.87665	29145
571.00037	29118
571.12408	29145
571.2478	29279
571.37152	29264
571.49524	29400
571.61896	29654
571.74268	29641
571.86639	29858
571.99011	29620
572.11383	29374
572.23755	29744
572.36127	29875
572.48499	29702
572.6087	29594
572.73242	30003
572.85608	29943
572.9798	30329
573.10352	30266
573.22723	30546
573.35095	29885
573.47467	30193
573.59839	30721
573.72211	30480
573.84583	31293
573.96948	31489
574.0932	31843
574.21692	32197
574.34064	32448
574.46436	32782
574.58807	32827
574.71179	33209
574.83545	33517
574.95917	33455
575.08289	33505
575.2066	33696
575.33032	33266
575.45398	32816
575.5777	33268
575.70142	32822
575.82513	32641
575.94879	32736
576.07251	32772
576.19623	32482
576.31995	32378
576.4436	32550
576.56732	32425
576.69104	32665
576.81476	32035
576.93842	32347
577.06213	31544
577.18585	31923
577.30951	32461
577.43323	32143
577.55695	32401
577.6806	31689
577.80432	32105
577.92804	31922
578.0517	31747
578.17542	31836
578.29913	31517
578.42279	31401
578.54651	31809
578.67023	31885
578.79388	31906
578.9176	31677
579.04126	31701
579.16498	32027
579.28864	32075
579.41235	32006
579.53607	32252
579.65973	32236
579.78345	32082
579.9071	32590
580.03082	32290
580.15448	32447
580.2782	32058
580.40186	32762
580.52557	32753
580.64923	33395
580.77295	32878
580.89661	33866
581.02032	33660
581.14398	34135
581.2677	34131
581.39136	34184
581.51501	34092
581.63873	33800
581.76239	33756
581.88611	33254
582.00977	33130
582.13342	33317
582.25714	32560
582.3808	33112
582.50452	32918
582.62817	32755
582.75183	32503
582.87555	32662
582.99921	32678
583.12286	33002
583.24652	32937
583.37024	33051
583.4939	33162
583.61755	33413
583.74127	33088
583.86493	33822
583.98859	33969
584.11224	34002
584.23596	34084
584.35962	33975
584.48328	34302
584.60693	34273
584.73059	34488
584.85431	34180
584.97797	33497
585.10162	33732
585.22528	33280
585.34894	33380
585.4726	33369
585.59625	32725
585.71997	32548
585.84363	32898
585.96729	33045
586.09094	32905
586.2146	32851
586.33826	33209
586.46191	33099
586.58557	33269
586.70923	33911
586.83289	33667
586.95654	33946
587.0802	33973
587.20386	34020
587.32751	33462
587.45117	33591
587.57483	33752
587.69849	33285
587.82214	32998
587.9458	32066
588.06946	32294
588.19312	32100
588.31671	32265
588.44037	32358
588.56403	32525
588.68768	32304
588.81134	32266
588.935	32477
589.05865	31875
589.18225	32359
589.30591	32444
589.42957	32169
589.55322	32731
589.67688	32898
589.80048	32971
589.92413	33054
590.04779	32943
590.17139	33350
590.29504	33200
590.4187	33413
590.54236	33223
590.66595	33184
590.78961	33501
590.91327	33618
591.03687	33838
591.16052	33536
591.28412	33511
591.40778	32992
591.53143	33406
591.65503	33259
591.77869	33386
591.90228	33444
592.02594	33405
592.14954	33253
592.27319	33375
592.39679	33384
592.52045	33245
592.64404	33221
592.7677	33650
592.8913	34236
593.01495	33478
593.13855	33431
593.26221	33396
593.3858	33035
593.5094	33178
593.63306	33144
593.75665	33247
593.88031	33260
594.00391	33403
594.1275	33703
594.2511	33443
594.37476	33478
594.49835	33884
594.62195	33869
594.74561	33683
594.8692	34053
594.9928	34367
595.11639	34060
595.24005	34444
595.36365	33962
595.48724	34008
595.61084	33998
595.73444	34175
