Date and Time:                Tue Apr 30 10:26:00.668 2024
Software Version:             4.30.30034.0
Unstabilized Temperature (C): -73.406
Model:                        DU970P_BVF
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.51067
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     1
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                21547
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                KY-3410
Wavelength (nm):              668.287
Grating Groove Density (l/mm):599.775
Grating Blaze:                650nm
Output Direct Slit Width (um): 260



552.68842	427
552.81213	488
552.93585	458
553.05963	473
553.18335	461
553.30707	457
553.43079	473
553.55457	474
553.67828	476
553.802	469
553.92572	444
554.04944	474
554.17322	475
554.29694	508
554.42065	489
554.54437	484
554.66815	458
554.79187	456
554.91559	487
555.03931	470
555.16309	451
555.2868	479
555.41052	479
555.53424	490
555.65802	510
555.78174	501
555.90546	496
556.02917	487
556.15295	464
556.27667	498
556.40039	532
556.52411	546
556.64789	517
556.77161	517
556.89532	529
557.01904	547
557.14282	488
557.26654	465
557.39026	521
557.51398	533
557.63776	495
557.76147	504
557.88519	497
558.00891	533
558.13269	492
558.25641	542
558.38013	517
558.50385	485
558.62762	492
558.75134	511
558.87506	492
558.99878	496
559.12256	484
559.24628	473
559.37	515
559.49371	444
559.61749	481
559.74121	504
559.86493	493
559.98865	468
560.11243	496
560.23615	528
560.35986	549
560.48358	529
560.6073	525
560.73108	495
560.8548	490
560.97852	520
561.10223	539
561.22601	534
561.34973	563
561.47345	512
561.59717	492
561.72095	512
561.84467	541
561.96838	500
562.0921	516
562.21582	506
562.3396	539
562.46332	515
562.58704	515
562.71075	492
562.83453	504
562.95825	512
563.08197	507
563.20569	495
563.32941	499
563.45319	539
563.5769	526
563.70062	518
563.82434	541
563.94806	539
564.07184	534
564.19556	526
564.31927	582
564.44299	520
564.56671	542
564.69043	553
564.81421	520
564.93793	528
565.06165	585
565.18536	558
565.30908	530
565.4328	536
565.55658	580
565.6803	548
565.80402	542
565.92773	525
566.05145	519
566.17517	491
566.29895	524
566.42267	513
566.54639	522
566.6701	509
566.79382	513
566.91754	488
567.04126	513
567.16498	497
567.28876	529
567.41248	516
567.53619	519
567.65991	513
567.78363	511
567.90735	495
568.03107	537
568.15479	478
568.2785	519
568.40222	490
568.52594	506
568.64972	531
568.77344	497
568.89716	518
569.02087	490
569.14459	506
569.26831	517
569.39203	556
569.51575	535
569.63947	498
569.76318	529
569.8869	516
570.01062	551
570.13434	529
570.25806	555
570.38177	557
570.50549	548
570.62921	499
570.75293	518
570.87665	524
571.00037	516
571.12408	558
571.2478	513
571.37152	556
571.49524	559
571.61896	500
571.74268	573
571.86639	572
571.99011	534
572.11383	545
572.23755	543
572.36127	544
572.48499	556
572.6087	534
572.73242	569
572.85608	565
572.9798	545
573.10352	546
573.22723	546
573.35095	616
573.47467	559
573.59839	525
573.72211	599
573.84583	540
573.96948	582
574.0932	600
574.21692	538
574.34064	636
574.46436	613
574.58807	611
574.71179	606
574.83545	606
574.95917	614
575.08289	552
575.2066	645
575.33032	589
575.45398	610
575.5777	601
575.70142	595
575.82513	660
575.94879	599
576.07251	616
576.19623	588
576.31995	573
576.4436	606
576.56732	597
576.69104	587
576.81476	603
576.93842	603
577.06213	583
577.18585	585
577.30951	569
577.43323	604
577.55695	626
577.6806	632
577.80432	581
577.92804	561
578.0517	592
578.17542	595
578.29913	594
578.42279	582
578.54651	557
578.67023	578
578.79388	596
578.9176	575
579.04126	609
579.16498	595
579.28864	573
579.41235	576
579.53607	598
579.65973	615
579.78345	605
579.9071	636
580.03082	569
580.15448	606
580.2782	614
580.40186	621
580.52557	614
580.64923	604
580.77295	604
580.89661	631
581.02032	650
581.14398	637
581.2677	658
581.39136	642
581.51501	671
581.63873	646
581.76239	642
581.88611	616
582.00977	614
582.13342	637
582.25714	654
582.3808	588
582.50452	582
582.62817	581
582.75183	614
582.87555	597
582.99921	635
583.12286	600
583.24652	633
583.37024	616
583.4939	590
583.61755	601
583.74127	593
583.86493	604
583.98859	642
584.11224	683
584.23596	674
584.35962	637
584.48328	698
584.60693	702
584.73059	657
584.85431	655
584.97797	695
585.10162	642
585.22528	646
585.34894	600
585.4726	634
585.59625	645
585.71997	605
585.84363	594
585.96729	647
586.09094	634
586.2146	622
586.33826	614
586.46191	596
586.58557	580
586.70923	671
586.83289	601
586.95654	606
587.0802	631
587.20386	640
587.32751	558
587.45117	649
587.57483	650
587.69849	610
587.82214	611
587.9458	606
588.06946	639
588.19312	620
588.31671	597
588.44037	599
588.56403	593
588.68768	629
588.81134	611
588.935	591
589.05865	594
589.18225	609
589.30591	644
589.42957	568
589.55322	645
589.67688	627
589.80048	639
589.92413	633
590.04779	625
590.17139	633
590.29504	609
590.4187	649
590.54236	682
590.66595	663
590.78961	668
590.91327	720
591.03687	655
591.16052	621
591.28412	680
591.40778	652
591.53143	657
591.65503	677
591.77869	639
591.90228	683
592.02594	641
592.14954	614
592.27319	662
592.39679	656
592.52045	635
592.64404	622
592.7677	687
592.8913	619
593.01495	632
593.13855	637
