Date and Time:                Tue Apr 30 10:08:22.748 2024
Software Version:             4.30.30034.0
Unstabilized Temperature (C): -74.055
Model:                        DU970P_BVF
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.51067
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     1
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                21547
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                KY-3410
Wavelength (nm):              668.287
Grating Groove Density (l/mm):599.775
Grating Blaze:                650nm
Output Direct Slit Width (um): 260



552.68842	501
552.81213	455
552.93585	482
553.05963	485
553.18335	463
553.30707	480
553.43079	482
553.55457	445
553.67828	460
553.802	496
553.92572	434
554.04944	454
554.17322	450
554.29694	438
554.42065	480
554.54437	429
554.66815	479
554.79187	463
554.91559	469
555.03931	454
555.16309	436
555.2868	452
555.41052	481
555.53424	462
555.65802	468
555.78174	479
555.90546	476
556.02917	461
556.15295	504
556.27667	442
556.40039	457
556.52411	483
556.64789	473
556.77161	500
556.89532	540
557.01904	518
557.14282	476
557.26654	486
557.39026	478
557.51398	500
557.63776	490
557.76147	490
557.88519	504
558.00891	487
558.13269	468
558.25641	490
558.38013	495
558.50385	467
558.62762	498
558.75134	451
558.87506	485
558.99878	469
559.12256	476
559.24628	461
559.37	474
559.49371	474
559.61749	488
559.74121	472
559.86493	509
559.98865	470
560.11243	469
560.23615	485
560.35986	494
560.48358	478
560.6073	496
560.73108	479
560.8548	486
560.97852	489
561.10223	500
561.22601	504
561.34973	495
561.47345	509
561.59717	468
561.72095	502
561.84467	516
561.96838	502
562.0921	480
562.21582	529
562.3396	485
562.46332	482
562.58704	533
562.71075	472
562.83453	487
562.95825	464
563.08197	518
563.20569	502
563.32941	488
563.45319	476
563.5769	514
563.70062	542
563.82434	501
563.94806	493
564.07184	507
564.19556	530
564.31927	543
564.44299	519
564.56671	506
564.69043	543
564.81421	521
564.93793	518
565.06165	541
565.18536	490
565.30908	544
565.4328	557
565.55658	549
565.6803	500
565.80402	547
565.92773	514
566.05145	517
566.17517	483
566.29895	494
566.42267	527
566.54639	542
566.6701	506
566.79382	498
566.91754	543
567.04126	468
567.16498	490
567.28876	494
567.41248	479
567.53619	505
567.65991	489
567.78363	520
567.90735	497
568.03107	516
568.15479	500
568.2785	495
568.40222	519
568.52594	486
568.64972	469
568.77344	524
568.89716	517
569.02087	493
569.14459	492
569.26831	514
569.39203	483
569.51575	484
569.63947	513
569.76318	508
569.8869	516
570.01062	503
570.13434	524
570.25806	489
570.38177	531
570.50549	490
570.62921	531
570.75293	507
570.87665	503
571.00037	552
571.12408	497
571.2478	521
571.37152	508
571.49524	516
571.61896	512
571.74268	533
571.86639	572
571.99011	483
572.11383	527
572.23755	520
572.36127	506
572.48499	524
572.6087	544
572.73242	534
572.85608	549
572.9798	553
573.10352	540
573.22723	551
573.35095	552
573.47467	526
573.59839	549
573.72211	533
573.84583	532
573.96948	553
574.0932	572
574.21692	578
574.34064	551
574.46436	577
574.58807	599
574.71179	536
574.83545	560
574.95917	584
575.08289	587
575.2066	554
575.33032	558
575.45398	565
575.5777	579
575.70142	553
575.82513	597
575.94879	593
576.07251	601
576.19623	598
576.31995	557
576.4436	603
576.56732	580
576.69104	564
576.81476	547
576.93842	552
577.06213	555
577.18585	598
577.30951	599
577.43323	566
577.55695	569
577.6806	590
577.80432	599
577.92804	575
578.0517	545
578.17542	554
578.29913	607
578.42279	572
578.54651	590
578.67023	562
578.79388	549
578.9176	591
579.04126	563
579.16498	559
579.28864	553
579.41235	593
579.53607	543
579.65973	550
579.78345	576
579.9071	572
580.03082	585
580.15448	541
580.2782	555
580.40186	554
580.52557	591
580.64923	604
580.77295	622
580.89661	601
581.02032	610
581.14398	644
581.2677	620
581.39136	608
581.51501	631
581.63873	646
581.76239	611
581.88611	611
582.00977	600
582.13342	569
582.25714	583
582.3808	576
582.50452	610
582.62817	569
582.75183	597
582.87555	576
582.99921	564
583.12286	593
583.24652	574
583.37024	587
583.4939	590
583.61755	587
583.74127	615
583.86493	577
583.98859	592
584.11224	601
584.23596	600
584.35962	616
584.48328	550
584.60693	620
584.73059	596
584.85431	590
584.97797	602
585.10162	589
585.22528	611
585.34894	625
585.4726	609
585.59625	594
585.71997	585
585.84363	561
585.96729	582
586.09094	635
586.2146	573
586.33826	576
586.46191	583
586.58557	634
586.70923	583
586.83289	608
586.95654	587
587.0802	594
587.20386	626
587.32751	562
587.45117	622
587.57483	569
587.69849	596
587.82214	545
587.9458	533
588.06946	560
588.19312	562
588.31671	564
588.44037	573
588.56403	591
588.68768	559
588.81134	563
588.935	590
589.05865	549
589.18225	593
589.30591	573
589.42957	582
589.55322	576
589.67688	574
589.80048	624
589.92413	600
590.04779	629
590.17139	587
590.29504	622
590.4187	644
590.54236	584
590.66595	583
590.78961	579
590.91327	600
591.03687	630
591.16052	622
591.28412	619
591.40778	572
591.53143	629
591.65503	596
591.77869	599
591.90228	605
592.02594	587
592.14954	621
592.27319	596
592.39679	646
592.52045	605
592.64404	599
592.7677	616
592.8913	590
593.01495	592
593.13855	608
593.26221	630
593.3858	605
593.5094	580
593.63306	602
593.75665	599
593.88031	581
594.00391	608
594.1275	548
594.2511	541
594.37476	567
594.49835	568
594.62195	562
594.74561	570
594.8692	577
594.9928	591
595.11639	561
595.24005	542
595.36365	593
595.48724	605
595.61084	546
595.73444	571
595.85803	593
595.98163	589
596.10529	548
596.22888	571
596.35248	587
596.47607	586
596.59967	605
596.72327	635
596.84686	566
596.97046	564
597.09406	570
597.21765	578
597.34125	544
597.46484	606
597.58844	533
597.71204	599
597.83563	581
597.95923	592
598.08282	556
598.20636	559
598.32996	618
598.45355	589
598.57715	584
598.70074	582
598.82434	594
598.94788	625
599.07147	609
599.19507	603
599.31866	591
599.4422	593
599.5658	581
599.68939	665
599.81293	635
599.93652	627
600.06012	593
600.18365	600
600.30725	627
600.43085	606
600.55438	636
600.67798	638
600.80151	625
600.92511	629
601.04865	646
601.17224	639
601.29578	644
601.41937	678
601.54291	665
601.6665	619
601.79004	657
601.91364	642
602.03717	623
602.16071	616
602.2843	634
602.40784	639
602.53137	580
602.65497	676
602.7785	646
