Date and Time:                Tue Apr 30 10:15:12.168 2024
Software Version:             4.30.30034.0
Unstabilized Temperature (C): -73.406
Model:                        DU970P_BVF
Data Type:                    Counts
Acquisition Mode:             Accumulate
Trigger Mode:                 Internal
Exposure Time (secs):         0.51067
Accumulate Cycle Time (secs): 0.51067
Frequency (Hz):               1.9582
Number of Accumulations:      50
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     1
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                21547
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                KY-3410
Wavelength (nm):              668.287
Grating Groove Density (l/mm):599.775
Grating Blaze:                650nm
Output Direct Slit Width (um): 260



552.68842	23630
552.81213	23760
552.93585	23778
553.05963	24402
553.18335	23971
553.30707	24132
553.43079	24196
553.55457	24129
553.67828	24312
553.802	24211
553.92572	24366
554.04944	24025
554.17322	24369
554.29694	24600
554.42065	24548
554.54437	24391
554.66815	24589
554.79187	24825
554.91559	25004
555.03931	25034
555.16309	24873
555.2868	24769
555.41052	24820
555.53424	24651
555.65802	24654
555.78174	25059
555.90546	25129
556.02917	25231
556.15295	25116
556.27667	25699
556.40039	25492
556.52411	25633
556.64789	26290
556.77161	26494
556.89532	26738
557.01904	26937
557.14282	26385
557.26654	25964
557.39026	25978
557.51398	25925
557.63776	25726
557.76147	26146
557.88519	25726
558.00891	25801
558.13269	25761
558.25641	26312
558.38013	25778
558.50385	25434
558.62762	25620
558.75134	25369
558.87506	25437
558.99878	25166
559.12256	25213
559.24628	25494
559.37	25201
559.49371	25177
559.61749	24973
559.74121	25510
559.86493	25236
559.98865	25494
560.11243	25955
560.23615	25873
560.35986	25681
560.48358	25655
560.6073	26008
560.73108	26241
560.8548	26202
560.97852	26449
561.10223	26753
561.22601	26336
561.34973	27151
561.47345	26846
561.59717	26908
561.72095	26658
561.84467	26562
561.96838	26570
562.0921	26562
562.21582	26401
562.3396	26249
562.46332	26509
562.58704	26387
562.71075	26378
562.83453	25911
562.95825	26118
563.08197	26166
563.20569	25948
563.32941	26471
563.45319	26682
563.5769	26540
563.70062	26392
563.82434	26149
563.94806	26423
564.07184	26772
564.19556	26810
564.31927	26720
564.44299	27400
564.56671	27015
564.69043	27287
564.81421	27369
564.93793	27878
565.06165	27763
565.18536	27542
565.30908	27290
565.4328	27715
565.55658	27086
565.6803	27162
565.80402	26563
565.92773	26639
566.05145	26957
566.17517	26903
566.29895	26761
566.42267	26410
566.54639	26514
566.6701	26714
566.79382	26371
566.91754	26415
567.04126	26127
567.16498	26126
567.28876	26525
567.41248	26136
567.53619	26262
567.65991	26002
567.78363	25878
567.90735	25834
568.03107	25911
568.15479	25995
568.2785	25913
568.40222	25956
568.52594	25636
568.64972	25980
568.77344	26200
568.89716	26202
569.02087	26155
569.14459	26292
569.26831	26801
569.39203	26447
569.51575	26807
569.63947	26787
569.76318	26729
569.8869	26975
570.01062	27115
570.13434	27377
570.25806	26962
570.38177	27258
570.50549	26990
570.62921	27241
570.75293	27122
570.87665	27310
571.00037	27802
571.12408	27418
571.2478	27488
571.37152	27427
571.49524	27455
571.61896	27832
571.74268	28368
571.86639	28012
571.99011	27902
572.11383	27634
572.23755	27916
572.36127	27947
572.48499	27887
572.6087	28520
572.73242	28093
572.85608	28387
572.9798	28749
573.10352	29018
573.22723	29280
573.35095	29264
573.47467	29234
573.59839	29137
573.72211	29441
573.84583	29681
573.96948	29975
574.0932	30197
574.21692	30725
574.34064	30808
574.46436	30767
574.58807	30907
574.71179	31109
574.83545	30683
574.95917	30670
575.08289	31061
575.2066	30741
575.33032	30656
575.45398	30382
575.5777	30921
575.70142	30581
575.82513	30135
575.94879	30175
576.07251	30681
576.19623	30222
576.31995	30393
576.4436	30116
576.56732	29949
576.69104	30134
576.81476	29609
576.93842	30035
577.06213	29997
577.18585	29582
577.30951	29854
577.43323	30149
577.55695	30625
577.6806	29889
577.80432	30350
577.92804	29763
578.0517	29845
578.17542	29865
578.29913	29633
578.42279	29880
578.54651	29585
578.67023	29383
578.79388	29600
578.9176	29630
579.04126	29550
579.16498	29591
579.28864	29637
579.41235	29755
579.53607	29993
579.65973	29913
579.78345	29695
579.9071	30187
580.03082	30026
580.15448	29974
580.2782	30581
580.40186	30398
580.52557	30442
580.64923	30860
580.77295	31320
580.89661	31558
581.02032	31738
581.14398	31944
581.2677	32623
581.39136	32560
581.51501	32127
581.63873	31944
581.76239	31849
581.88611	31808
582.00977	31425
582.13342	31659
582.25714	31634
582.3808	31299
582.50452	31450
582.62817	31422
582.75183	30650
582.87555	30684
582.99921	30843
583.12286	31309
583.24652	30973
583.37024	31567
583.4939	31182
583.61755	31005
583.74127	31497
583.86493	31690
583.98859	31338
584.11224	31927
584.23596	32254
584.35962	32401
584.48328	32097
584.60693	32108
584.73059	32462
584.85431	32199
584.97797	32011
585.10162	31683
585.22528	31809
585.34894	31438
585.4726	31276
585.59625	31107
585.71997	30716
585.84363	30827
585.96729	31012
586.09094	31401
586.2146	30865
586.33826	31331
586.46191	30830
586.58557	31241
586.70923	31478
586.83289	31516
586.95654	31969
587.0802	31868
587.20386	31903
587.32751	31175
