Date and Time:                Tue Apr 30 10:07:56.654 2024
Software Version:             4.30.30034.0
Unstabilized Temperature (C): -74.055
Model:                        DU970P_BVF
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.51067
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     1
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                21547
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                KY-3410
Wavelength (nm):              668.287
Grating Groove Density (l/mm):599.775
Grating Blaze:                650nm
Output Direct Slit Width (um): 260



552.68842	505
552.81213	466
552.93585	474
553.05963	457
553.18335	478
553.30707	454
553.43079	480
553.55457	475
553.67828	456
553.802	440
553.92572	489
554.04944	433
554.17322	455
554.29694	449
554.42065	456
554.54437	460
554.66815	473
554.79187	452
554.91559	440
555.03931	490
555.16309	470
555.2868	463
555.41052	460
555.53424	468
555.65802	447
555.78174	484
555.90546	469
556.02917	473
556.15295	478
556.27667	516
556.40039	476
556.52411	500
556.64789	500
556.77161	498
556.89532	501
557.01904	512
557.14282	504
557.26654	507
557.39026	505
557.51398	476
557.63776	475
557.76147	486
557.88519	509
558.00891	518
558.13269	487
558.25641	494
558.38013	474
558.50385	510
558.62762	493
558.75134	503
558.87506	487
558.99878	464
559.12256	491
559.24628	451
559.37	474
559.49371	485
559.61749	465
559.74121	476
559.86493	479
559.98865	476
560.11243	515
560.23615	484
560.35986	487
560.48358	527
560.6073	522
560.73108	505
560.8548	470
560.97852	487
561.10223	500
561.22601	535
561.34973	505
561.47345	543
561.59717	475
561.72095	541
561.84467	504
561.96838	512
562.0921	501
562.21582	535
562.3396	478
562.46332	493
562.58704	520
562.71075	518
562.83453	473
562.95825	520
563.08197	476
563.20569	507
563.32941	479
563.45319	505
563.5769	492
563.70062	515
563.82434	517
563.94806	515
564.07184	523
564.19556	515
564.31927	530
564.44299	549
564.56671	526
564.69043	550
564.81421	528
564.93793	536
565.06165	516
565.18536	575
565.30908	503
565.4328	528
565.55658	527
565.6803	525
565.80402	522
565.92773	527
566.05145	497
566.17517	500
566.29895	502
566.42267	496
566.54639	509
566.6701	470
566.79382	462
566.91754	497
567.04126	511
567.16498	489
567.28876	486
567.41248	493
567.53619	502
567.65991	503
567.78363	479
567.90735	500
568.03107	494
568.15479	515
568.2785	485
568.40222	452
568.52594	517
568.64972	510
568.77344	520
568.89716	523
569.02087	515
569.14459	505
569.26831	507
569.39203	481
569.51575	498
569.63947	503
569.76318	552
569.8869	515
570.01062	490
570.13434	546
570.25806	559
570.38177	515
570.50549	554
570.62921	536
570.75293	526
570.87665	490
571.00037	530
571.12408	522
571.2478	528
571.37152	519
571.49524	561
571.61896	582
571.74268	524
571.86639	541
571.99011	545
572.11383	532
572.23755	546
572.36127	577
572.48499	547
572.6087	481
572.73242	527
572.85608	554
572.9798	549
573.10352	541
573.22723	526
573.35095	572
573.47467	542
573.59839	543
573.72211	597
573.84583	560
573.96948	567
574.0932	585
574.21692	536
574.34064	613
574.46436	566
574.58807	608
574.71179	585
574.83545	611
574.95917	599
575.08289	552
575.2066	602
575.33032	599
575.45398	551
575.5777	564
575.70142	561
575.82513	595
575.94879	612
576.07251	572
576.19623	559
576.31995	609
576.4436	542
576.56732	566
576.69104	588
576.81476	603
576.93842	574
577.06213	552
577.18585	604
577.30951	540
577.43323	561
577.55695	592
577.6806	516
577.80432	573
577.92804	589
578.0517	584
578.17542	576
578.29913	552
578.42279	571
578.54651	590
578.67023	576
578.79388	585
578.9176	563
579.04126	585
579.16498	577
579.28864	585
579.41235	569
579.53607	537
579.65973	530
579.78345	585
579.9071	589
580.03082	602
580.15448	552
580.2782	613
580.40186	528
580.52557	564
580.64923	583
580.77295	601
580.89661	626
581.02032	629
581.14398	618
581.2677	639
581.39136	630
581.51501	638
581.63873	617
581.76239	589
581.88611	622
582.00977	604
582.13342	586
582.25714	597
582.3808	590
582.50452	547
582.62817	604
582.75183	576
582.87555	627
582.99921	595
583.12286	595
583.24652	610
583.37024	597
583.4939	584
583.61755	553
583.74127	559
583.86493	582
583.98859	612
584.11224	616
584.23596	650
584.35962	592
584.48328	608
584.60693	634
584.73059	585
584.85431	620
584.97797	576
585.10162	596
585.22528	616
585.34894	597
585.4726	584
585.59625	560
585.71997	576
585.84363	542
585.96729	589
586.09094	560
586.2146	608
586.33826	593
586.46191	567
586.58557	591
586.70923	614
586.83289	573
586.95654	585
587.0802	607
587.20386	577
587.32751	608
587.45117	568
587.57483	584
587.69849	605
587.82214	540
587.9458	598
588.06946	568
588.19312	546
588.31671	576
588.44037	585
588.56403	596
588.68768	596
588.81134	590
588.935	598
589.05865	595
589.18225	567
589.30591	620
589.42957	587
589.55322	585
589.67688	600
589.80048	594
589.92413	572
590.04779	646
590.17139	636
590.29504	607
590.4187	575
590.54236	639
590.66595	598
590.78961	600
590.91327	582
591.03687	596
591.16052	625
591.28412	625
591.40778	614
591.53143	628
591.65503	588
591.77869	595
591.90228	603
592.02594	576
592.14954	593
592.27319	574
592.39679	585
592.52045	633
592.64404	601
592.7677	612
592.8913	582
593.01495	622
593.13855	556
593.26221	588
593.3858	556
593.5094	575
593.63306	570
593.75665	560
593.88031	574
594.00391	571
594.1275	606
594.2511	584
594.37476	527
594.49835	614
594.62195	535
594.74561	562
594.8692	571
594.9928	559
595.11639	589
595.24005	531
595.36365	588
595.48724	589
595.61084	621
595.73444	564
595.85803	587
595.98163	591
596.10529	636
596.22888	593
596.35248	584
596.47607	583
596.59967	599
596.72327	595
596.84686	579
596.97046	623
597.09406	580
597.21765	599
597.34125	615
597.46484	590
597.58844	592
597.71204	589
597.83563	550
597.95923	564
598.08282	582
598.20636	577
598.32996	572
598.45355	579
598.57715	581
598.70074	570
598.82434	602
598.94788	569
599.07147	597
599.19507	601
599.31866	578
599.4422	609
599.5658	625
599.68939	604
599.81293	626
599.93652	608
600.06012	608
600.18365	628
600.30725	599
600.43085	633
600.55438	619
600.67798	618
600.80151	589
600.92511	618
601.04865	626
601.17224	640
601.29578	641
601.41937	610
601.54291	648
601.6665	626
601.79004	611
601.91364	619
602.03717	608
602.16071	594
602.2843	601
602.40784	628
602.53137	588
602.65497	617
602.7785	611
